review_id,app_id,score,star_num,helpful_num,review_content
11,com.evernote,204.3961038961039,3,5,"I swapped to Evernote from Onenote after switching to a Chromebook and being thoroughly dissappointed with Microsoft's android application. That being said, this app has much better support for Andoird however the support for Chromebook is so-so. The app relies on your device's keyboard autocorrect features, which is great....for phones. My chromebook has a physical keyboard and thus doesn't have autocorrect built in. It is annoying to be reading through my notes and having to also spell check everything at the same time. The drawing feature is basic, but okay. After clicking the drawing icon it opens up a new page for your drawings, and once finished will simply ""paste"" the entire large picture under your notes. It would be nice if I could just annotate my notes and draw small diagrams next to, or between, paragraphs of text notes. I assume this is related to the lack of Chromebook support as that would be difficult to accomplish on a phone. You have the ability to add in photos from your gallery or dowloads into notes, which is awesome in addition to my Chromebooks ""snippet"" feature, however you can NOT resize the image from within the app. You must open the image seperately, edit the sizing of the photo (guessing on how it will fit in your notes) and then REIMPORT the image to the notes. This is annoying and frustrating. All in all, this app is not bad and gets the job I need done better than Microsoft (on android) but lacks support for Chromebook. Improve Chromebook support and I will happily raise my rating of this app."
12,com.evernote,194.16233766233768,3,25,"I have been using evernote since years, those new premium limitations is not to my liking but I understand that income is necessary. However there are several big flaws or missing features that hinder me from making it 5 stars. One is the ability to overview my whole note like a text file without edit tools. I mean that I just want a /read only/ feature. So you can read your whole text without being able to edit it. It is so easy to accidently tap on the screen and the keyboard appears. Then by mistakes it edits a single character and my list of newly edited notes is wrong. It would be nice also to have a shortcut to copy the entire text without having to go to edition mode. This is my number one problem that makes me lose a lot of time and sometimes by doing this it accidentally edits my text so I need to fix it. I often type on my computer so I can after that send the text on my phone, since writing on computer is faster and easier. Which is why. Third is to be able to manage fonts in app. This feature would make evernote the best around, I have not yet seen an app do that. Perfect if it has a dark mode, I quite dislike bright white background. Bravo evernote for making life so much simpler and easier :)"
13,com.habitrpg.android.habitica,187.54545454545453,2,2,"Excellent idea but poor execution. There really isn't much to do game wise  especially since the majority of the content is locked behind a paywall. I  understand that they have to monetize it but at 1 million users, ad  impressions may have been a better route instead of a subscription service  that locks out the majority of your player base from the start. There's  also no way to earn crystals other than paying. With so little to do and so  much unavailable unless you pay (with no options to try before you buy)  gives me little motivation to come back. Some advice: ●Make the quests you  can buy with gold cheaper. 200 coins takes forever to grind and there's not  much to do otherwise. ● Have a way for f2p players to earn crystals (maybe  through daily login bonuses, level up bonuses or grind and buy them with  gold). ●Offline capabilities especially for checklists and tasks. I  shouldn't need the internet to check off my to do list. ●Have the ability  to choose your class at the start and allow players to change class  whenever they'd like. Having to wait until you're level 10 is too much of a  grind. ●Have a little more customization available from the start (maybe a  freeby starter egg or a background or outfit). Literally everything is  locked behind crystal pay walls...even the character backgrounds are a  whopping 15 crystals . That just screams greedy."
14,com.evernote,184.92857142857144,2,4,"I love the potential of Evernote and its cross functionality with other apps / services thanks to IFTTT,  but what used to be quite a streamlined,  smooth and fast app is feeling bloated and clunky. Using it for anything but the simplest is not fluid nor simple,  it's beginning to feel like a chore. It's usability is also clunky.    I'll give one example and it's my biggest issue to date.  It's what prompted me to write this and re-rate the app.   I use a lot of checklists and I am constantly adding and removing lines as well as checking things off. Evernote always handles moving through the note in the most frustrating waiting way possible. If I add a line,  the text cursor is there.  If I scroll elsewhere in the list and tick or uptick an option it does so,  but then focus returns back to where the cursor was and I have to scroll all the way back.  It does this same focus shift when I want to edit a different line of text. I tap there,  I see the cursor flash so I start typing,  but the cursor didn't actually move and again focus is whipped back to my previous edit! It's very frustrating."
15,com.evernote,184.64935064935065,1,21,"Everything works smoothly. Evernote is a solid cloud based note app with fuctions for formatting text. I have an issue of great importance to me with the app. The quick note option in the notification bar is not appearing for me. I check the box in the settings to allow it, but nothing changes. It's fustrating. That was the main way i would create new text notes before i switched to my current device. I've been using Evernote much less due to it. LG Stylo 5 from Spectrum"
16,com.evernote,183.64935064935065,2,6,"Extremely laggy with long notes, almost unusable. Many people have this problem apparently, as I've been searching online for a way to fix this to no avail. Also, if you have multiple pictures in one note, good luck opening a particular picture when you're browsing through your note. No matter which picture you click on, it opens the first picture you ever attached to your note and gives you the option to just scroll through all the pictures you've uploaded to that note.   As a paying, premium user, it is surprisingly impossible to reach support through the app or browser. I tried to send them an email, and got an automated reply saying you have to post your questions or complaints on the Evernote forums. Really? I'm paying a yearly subscription, and I can't reach customer support? Really??  You'd assume such a massively popular and old app that gets frequent updates would have had bugs like these fixed years ago...  I'm currently starting a Google search for other reliable note taking apps.  Edit: Last update has drastically fixed the lag issue with long notes. I'm not sure if they fixed it on purpose or by mistake, but I'm not going to take any chances updating the app again after this in case the next update brings back the lag again."
17,com.evernote,183.3701298701299,1,129,"the new ""upgrade"" is a joke. If you are looking for note taking app DO NOT USE THIS UNTIL THEY GET IT FIXED. I used to love this and it worked really well for me. I gladly paid for the premium upgrade. I was able to save and print notes as PDF's. their spell check was never great but at least you could add a word and if you were lucky it would remember it. Now even basic words are shown as misspelled and there is no option to add a word to the dictionary I can no longer print individual pages, it is either all or nothing and that leads to a huge waste of paper. I have several notes as check-lists and tried to edit one today on my PC and it did not format properly to match my existing note. I had to make the change on my phone and then it showed up correctly on my PC I am looking for a new app to replace the mess that Evernote has become"
18,com.evernote,180.81168831168833,1,156,"I used to love this app and I use it a lot for work and personal info organisation. The latest update is an utter disaster for me. It requires a constant internet connection, which I - and millions of other people on this planet - don't have. I used to be able to work on notes whether I was online or offline - a helpful little red exclamation symbol would appear on the sync item when the app couldn't sync because the internet was down, so I would be careful not to change to working on the same note on a different device. Now the app insists on me reloading the note when the internet is down and wipes out my latest edits. This is useless! I don't want to have to remove the sync setting as I do want the app to sync regularly when I'm online. If this continues to be a problem I will, finally, have to relinquish my subscription and migrate to a different tool. (NB the Windows 10 app update doesn't even appear to have the option to change the sync setting at all - in fact the settings menu seems to have disappeared completely!!!)"
19,com.evernote,180.81168831168833,1,0,"DO NOT create notes with this app that you plan on storing for a long time. I've been a daily user of this app for about a year. I've seen notes that were full of information just clear themselves for no reason and save as the most current. I try to pull up the old note full of information on another device in an attempt to bring the note back from the dead and failed. If you edit a note on different devices (My experience was PC and Android) you will have note conflicts all the time. When a conflict occurs, it's impossible to save the note with the correct information. I've lost shopping lists, recipes, to do lists,  just about everything. Evernote is absolute garbage. Anything else, including pen and paper is an upgrade from this app."
20,com.evernote,179.53246753246754,1,0,"You are flaming idiots.   I tried being nice and simply asked you to remove my name devices and any notes or images you have for or from me in your system .   your stupid answer to me from write us( here on this page), was;   we don't respond to these emails at this address( referring to this page at Google play store) you do not respond to any thing as far as I can tell. do not ever email me again with your moronic ""we are limiting users to 2 devices"" campaign.  apparently you do not want users   Your motto "" stay organized"" what a joke as if you could even link with any PIM or even Lotus organizer. you are a legend in your own mind.   Here's something for you.  I barely used your slow stupid app any way, good bye and good riddance to all greedy apps. you're just another greedy drop box clone.  I demand all traces of your app and any info about me or my devices be removed from your site and all your files at your corporation.  if you do not comply I will take action.  good bye and good riddance    NO star for you next?"
21,com.evernote,177.25324675324677,2,3,"Don't Mess With A Good Thing I love Evernote, but some recent changes are not so good.  Web clippings now have the hyperlink hidden in the information icon, which means more clicking to get back to the original article.  Which brings me to the new changes with the web interface.  The URL is also hidden in the ""information"" icon, and its not a hyperlink that can be clicked.  You have to copy and paste into the address bar of a new browser tab.  :-(    Also the layout of the web interface now has no view of snippets of notes, unless you click on the notebook icon.  More clicking is bad :-(  The old interface was great.  You could at all times see your notebooks, snippets, and plenty of space for viewing the current note.  Bring it back."
22,com.habitrpg.android.habitica,176.9090909090909,2,0,"Good idea in theory but the interface is way too ham-handed. If I try to set multiple reminders for a task, it seems like it would allow it, but then it discards the second reminder time and only saves the first one. Moving tasks up and down the list doesn't work properly (lags and jitters). Tapping refresh puts them back in their original order making re-sequencing them pointless. Which brings me to another point: refresh has to be tapped constantly to see changes that you make. I created a habit and it seemingly disappeared right after hitting save and wouldn't appear until I refreshed. Also, how do I hear the theme song? I can change it in the settings but tapping each option simply changes which one is active. How am I supposed to know which theme I want if I can't preview it? Another problem is the tutorial: tapping the menu items at the bottom didn't always activate each sections tutorial. For example, I tapped on To-do and created some items, then went to Rewards, saw that tutorial, went back to To-do, and then the app decided to display the tutorial for To-do. Making tasks, habits and goals like an RPG is a great idea. But honestly, I think most people would get frustrated at this clunky interface and just give up after 5 or 10 minutes like I did."
23,com.evernote,175.6948051948052,1,0,"inconvinient interface The new update is as stylish and beautiful as it inconvenient and wrong. I didn't used all the new ""features"" so I'll comment only few of them.  1. Note editing - After the last update, I need to roll up the note to make this little green circle appear. But if I roll the note to it's end the circle disappear, so I need to roll in up a little bit once again. Why?! Why reinvent the wheel? You have a H-U-G-E bar at the top of the screen. Just push all control and navigation there, without useless animations. Please.   2. Typing while note editing - When you editing a note, some other circle appear at the right-bottom corner of the screen, above the keyboard, exactly at the same place where the text ends. so instead of placing the cursor an the end of my text, I'm pressing this circle (with ""A""). I use it on Note 3, so it's not like I has a tiny screen. Once again: the H_U_G_E bar at the top of the screen can successfully contain this control.   Please, review the interface design, because Evernote is one of the most useful apps."
24,com.evernote,175.6948051948052,1,79,"Switching to OneNote, cause the very basic is missing : NO ACCESS TO THE WEB = NO NOTES TAKEN OR MODIFIED + 2 Devices only with new rules + BloatWare on Samsung, very sad !! Was best Cross Platforms Notes App, but I HATE that the Offline mode is to buy and *SO EXPENSIVE*: at least 60$/year, every year! IT SHOULD BE THE VERY BASIC FREE OPTION. Other options and business options could be charged? EVEN MORE SAD: new free version rule is ONLY 2 DEVICES -&gt; BUT YOU CAN'T DISABLE or UNINSTALL on SAMSUNG PHONES! SO I REAAALLY START TO HATE THIS APP: NOT BEING ABLE TO USE or REMOVE BUT BEING FORCED TO KEEP... AND UPGRADE... AND USE MY STORAGE! SO BAD! INSANE and switching to OneNote"
25,com.evernote,174.6948051948052,2,0,"Still doesn't have it all... It's quite great because you can access your info from your PC, tablet, phone.. and it has a simple, clean interface. BUT, it lacks the very ""androidy"" things like color options for your lists or notes, color options for what you write in those notes, color options for the highlighter (damn it!!!!), an overall dark theme (what? some people prefer a dark background..). Plus, the text editor could really use a remake... it doesn't behave like a normal text editor (like when using backspace, or enter, or other stuff...). AND, probably the most annoying mishap: if you want to make a note with several check-lists inside, you cannot auto-number the title of those check-lists.... seriously... get your $hit together.... don't be a OneNote imitator..."
26,com.evernote,173.6948051948052,3,8,"I upgraded to Premium so I could easily switch between my personal and work accounts on my tablet, but can't find a way to do that. Signing out says it'll remove all my notes and even offline notebooks from the device, so I can't switch accounts manually without losing everything from the device. I can't find anything in the Help And Learning section for Android, and the Mac and Windows methods don't work on the tablet. On top of that, the Support system is broken: I can select the What Can We Help You With dropdown, but the Select A Topic has no options under any choice, and I can't find a way to get past that point. So really it's just a big frustration, and the reason I paid for Premium turns out to be unavailable to me on the device where I most want it. If I had purchased Premium on my work account, maybe I could share notebooks and sort of hack the same result, but I bought it for my personal account and still can't access my work account here. Ugh. Annoying and disappointing. Too bad the Premium hype makes no mention of device issues."
27,com.evernote,173.13636363636365,1,42,"Abusive permissions (calendar, camera, contacts, location, microphone,  phone, storage). No free e-mail support, offline access to notes on mobile,  unlimited monthly uploads, free-form canvas, save email into your notes, or  business card scanning (all of which OneNote offers for free). Spams you  with unsolicited e-mails and notification ads. Limited to 2 devices unless  you pay. Starts automatically in the background after phone startup.  Privacy policy lets Evernote employees read your notes. Keeps your screen  on when in the foreground, wasting your battery."
28,com.evernote,171.13636363636365,3,0,"2½ years ago I wanted to be able to take notes on my phone and have them backed up to the cloud, and it did that task perfectly. Then I discovered I could access them on the web from my PC and that was wonderful. Then I bought a tablet and it immediately picked up all my notes and life was perfect, as it happily synched all three devices (phone, tablet and PC). Then I changed my phone and it all went horribly wrong. It hadn't occurred to me to log out of the account on my old phone before doing a factory reset, so when I tried to synch the new one, Evernote saw it as a fourth device. I either had to upgrade to the premium package at £45/y or disable not one but TWO devices. I was able to disable the old phone's account but that was not enough. I now have to live without it being on one of my devices, which is a right pain. Evernote is unquestionably good but it's not worth £45/y so I'm not upgrading. The only alternative is to look for another app. As soon as I've found a suitable one, I'll be removing Evernote from all my devices."
29,com.evernote,170.85714285714286,2,0,"Bloated and very slow. On my (admittedly not so fast) Lenovo P780 (android 4.2.1)  the app takes about 7 seconds to start (comparing to keep which starts almost instantly). When I edit a note it takes 2-3 seconds to get to edit screen. Creating a note is also laggish, I need to first click on + button and it takes like 0.5 seconds to pop up the menu which consists of many items out of which I have ever used one - ""text note"". Not taking about countless upgrade proposals which are so annoying. Isn't related to the mobile app, but the website it terrible: slow, cumbersome UI + upgrade screen every time I get in. I've been using evernote for several years (after catchnotes went down) but switched to keep the day I have discovered it."
30,com.evernote,169.85714285714286,3,2,"Great App, wish tablet UI had better usability Love the Evernote application for its function (sharing across multiple platforms/users), but I wish the direction taken on the tablet UI was more like the PC, web and mobile app.  Having only the snippet view is very inconvenient, especially when dealing with folders with many files, and maintaining things like tags, etc.  PLEASE GIVE US A LIST VIEW OPTION!!!  Definitely worth 5 stars then!  UPDATE: After latest update, have to say the mobile (phone) UI is WAY more desireable than the tablet UI. Please consider syncing these up, or at least give us the option of which to install/use!"
31,com.microsoft.todos,168.14285714285714,3,68,"On the surface, the app ticks all the features I require from a todo list, and there isn't a better one out there for me right now (yes, I come from Wunderlist). However, there are some problems that make MS To Do awkward to use. 1. You can share lists and assign tasks. This would work a million times better if I could select multiple tasks and assign them to someone, instead of tapping through 3 different views for each task, one by one, and if I could assign someone while I'm adding a new task. Web version is also missing ""assign to"" in the context menu. 2. When setting reminders, it's really not that convenient to click through a ""shortcut"" menu, when I can never use the times listed in the ""shortcuts"". Not everyone's day begins at 09:00 local time. Can you just let me always skip directly to the date & time picker on both due dates and reminders, so that I don't have to second guess every tap? 3. It's cool that we can have themed lists, but the feature is next to useless when I can't set a default theme for all lists at once. I have 20 lists, not counting the weird default ""Tasks"" list. I'm not gonna go through every single one of them every time I want to change my list background or something."
32,com.microsoft.todos,168.07142857142856,2,16,Wish they kept the wunderlist app instead it was perfect 😭!!! Some issues I had with this app compared to Wunderlist to fix: -have new items added to the top instead of adding to the bottom (or have option to change) -more quick choice options for the reminder times -quick add bar (to just type in a search bar box instead of clicking the + button) -have settings apply to all lists so don't have to individually change each list -option to add to list on main screen without clicking in list
33,com.microsoft.todos,168.0,1,53,"This last update hasn't been thought through enough before releasing. I came to Microsoft To Do from Wunderlist and the experience has not been great. From the outset when the Wunderlist importer didn't work I had a bad feeling about using this app. I use a todo list to organise my life so it's massively important to me and something I use many times every day. The ""My Day"" list is completely useless for my needs but there is no way to turn it off and it is stuck at the top of app just annoying the hell out of me every time I see it (this probably annoys me more than it should). The ""Today"", ""Week"" & ""All"" lists were my most used feature of Wunderlist. They were dynamic, smart and easy to use. After searching around in Microsoft To Do for someway to see all of my tasks sorted by planned date order I found the ""Planned"" list. Great! I can now see the tasks I've planned to do on different days all in one place. It's not the best but it'll do. The latest update has now made this list a massive ball-ache to use. Who's idea was it to add a filter! The list is already sorted by date this filter seems redundant (Is there no product team working on this app?), but what do I know maybe someone somewhere asked for it and a filter was added. Ok fine add the filter but don't make it mandatory! At the least add an ""All"" option! This is so frustrating to use now I can't see the overdue tasks unless I use the filter and then I can't see the planned tasks! Also, having to add tasks manually to ""My Day"" is crazy from a convenience point of view, I've already added a due date to the task! The ""My Day"" list needs an option to be able to hide it for those who don't use it. I've really tried with To Do for a couple of months now but I'm off to find another todo list service. Apologies for the rant but this has really upset my daily workflow."
34,com.evernote,166.74025974025975,1,0,"I've used this app for years (since Verizon updated my operating system and deleted the inbedded note app - lost EVERYTHING) and it's always been buggy/difficult to use. I've lost notes, partially & fully, due to Evernote's saving methods. I've been unable to access or edit notes because I was in an area with no phone service. This has cost me time & money. They also send spam emails that you can't unsubscribe from.  I got a new phone, but use old ones as tablets & backups, and they want me to pay a recurring fee to keep the app on all three. NOT GOING TO HAPPEN. You just aren't that useful  I'll just go back to using gmail to manage my notes. I can access that pretty much ANYWHERE with pretty much ANY connection (or no connection) for free."
35,com.evernote,166.74025974025975,1,16,"Right. I am having serious issues trying to just type notes in my Evernote. I tried accessing support and couldn't. I tried sending an activity log but when I click on the option to submit a ticket (as you have advised others here to do). I get brought round in circles and can't submit one. The app is unusable now. I have been using Evernote for 6 years, this issue is only since the last update. If I tried to type:  17:30 84 sg236 stop 4202  I get: 1:73330 84a ss23 ststop 420222 As you can see, when trying to keep a log it is utterly impossible and trying to go back and correct the errors just creates even more. It types whatever it wants. And Evernote is the ONLY app this happens in. Please Advise. Because I can't access support."
36,com.habitrpg.android.habitica,166.45454545454544,3,1,"Idea is great and I love using this app, but parts need refining. Sorting items (ToDos, Dailies, etc) from the app doesn't persist, but doing so from the website does. There is a widget for Habits and Dailies, but not for ToDos, and I this ToDos is the list people would best like to see made into a widget. There is no clean way to take back a button press (If you accidentaly pressed on + and didn't mean to your options are leave it as is even though you didn't earn the rewards or edit the task to include a minus option and take the HP hit). Would be nice if you could automatically sort by Due Date ascending. Creating a Daily and setting it to all days, then editing it and removing the current day still leaves the Daily Active (Same with the reverse if it was first created as not enabled for this day of the week, then editing and enabling it, it remains disabled). Etc , My point is the idea is amazing, there is a huge community behind it which is great, and I personally love the app. But it lacks polish around the edges and some bugs could be fixed."
37,com.evernote,165.46103896103898,1,25,"I am writing this review because when I wanted to contact the support team , there is no option unless i ""UPGRADE"" meaning i have to pay money just to ""TALK TO THEM""  I am writing here to tell you that I have been using your Evernote App for many many years now. I am saddened to say and quite angry at you guys right now due to the fact that my notes that have been piling for years are gone.  You see, my phone and laptop are on sync. I broke my laptop hence bought a new one. So i installed your App, login -- and NO NOTES WERE THERE. Did I sync? ofcourse i did. I know how technology works. So ofc i sync, again and again and again. Nothing. All i get is ""My first Notebook""..   I am highly dissapointed. Pretty damn sure none of you are gonna retrieve back all my notebooks coz i didnt pay anything. I am even scared to sync my phone anymore. Coz if i sync, pretty dman sure it's gonna follow what is on the website. - A BLANK Notebook..  thanks Evernote. I'm not gonna keep you anymore, highly dissapointed."
38,com.microsoft.todos,164.85714285714283,2,25,"After being forced to move from simple and great Wunderlist, after great 4 years of user experience, I was expecting this app to be at least as good as Wunderlist for my need and said let's give it a go. But, of course it's not as good. Only thing that I used Wunderlist for and how I planned to use To Do is one shared list for groceries shopping. First, I imported list from Wunderlist since it has active/unfinished items but couldn't get to have wife join the list after I shared it, so i had to create new list on my phone from To Do, move active items from imported list to this new list, share it and now it works. So, sharing imported list doesn't work. And most annoying is that shared list is not refreshed in widget after some action from another user until app is opened. Since this was the way we used list, through widget, and widgets are there so that we don't have to open app every time we want to do something with the app, if this is not fixed I don't see us using this anymore because I don't want to open app every time I get notification that something changed. Since this was working in Wunderlist I don't see a reason for it not to work on To Do. I checked if app is asking for some additional permissions for this to work, but it's not so I don't see what else can I do."
39,com.evernote,164.74025974025975,3,6,"It used to be great but now it won't let me save unless I have WiFi?  I have a farm and have used Evernote for years for homeschooling, kids medical records, recipes etc.  But I need to be able to quickly note the new lambs' weights and snap a quick picture, and now the app won't save edits I make outside, I think bcz WiFi is spotty in the field.  I don't see that I need WiFi to make the note.  Can't I just work offline and sync in the house? - (edited to add - i wish the new note size restrictions hadn't come right in the middle of lambing season.  I tried out a few competitors, decided i still love the way EVernote looks and works, and made a new note (Lambing Records 2017 Part II) - but it only took info for two ewe's lambs and then it was too small.  I am so disappointed (and frustrated) - i hope the importer tool works smoothly so i can be prepared for the next ewe that lambs!).  I do really love Evernote, but all i use it for is taking important notes (children's doctors notes, farm records, etc) - and i need something reliable.  Right now i feel like Evernote will change the rules on me yet again in an attempt to make me pay 120$ a year for an electronic notebook :("
40,com.evernote,164.74025974025975,3,3,"Bugs, Bugs, Bugs in the Latest Update This app worked great and loved the material design update a couple weeks ago. But the latest update has bugs that affected both my Android version and Mac version. Notes appear with no content although it's there...like white text on white background. I had to complete uninstall and reinstall on Mac to fix the issue. But in a meeting today, I found the same on my Android tablet. It also locked up when trying to send a note to another person's email. My tablet is a brand new Nvidia Shield running Lollipop so this shouldn't be an issue with legacy hardware. Hope they roll out a fix soon because I use Evernote a lot for work."
