app_id,score,star_num,helpful_num,review_content
com.habitrpg.android.habitica,60.14598540145985,3,0,"Wonderful potential and with excellent content but not very well executed. UI poor & buggy; connectivity & state-saving bugs; unintuitive & hazy. However, still a tremendous tool with (I don't use this term lightly) life-changing potential despite! I feel as though the gamification aspect is tangential but foundational to the system design. If the user relies on the superficial static pixel-art RPG as the primary mechanic incentivizing their real-world habits, tasks & challenges, they'll plateau real fast, as there isn't much substance to the 'game' side. The social/game features (custom avatars &c.) are steeply ramped to try to drive pay-for-play schemes, so the appeal to some of a casual showoff/hangout sort of play are curtailed. Some of the user-contributed content (mostly in Challenges but also in general chatpost/Tavern) is excellent; imagine self-help style microlessons but from evidence-based and therapeutically-sound sources, as well as plenty of great personal strategic content and tips from a range of people suffering from a variety of impediments to routine/studying/self-care/productivity/etc. sharing what's worked for them. Incredible, and there's also arts exposure, bookclubbing, hobbyisting, and more being done through the system as well. Bottom line is same as the top: This has awesome potential to (actually) help people improve their lives but the system isn't designed very well and on top of that the app isn't up to professional standards.  Don't have it? Get it, and start it. Try it for a couple weeks if you can. Keep reading..."
org.wordpress.android,59.93065693430657,1,54,"This app feels like it just keeps getting worse. If I start a post on mobile, it keeps default saving to local which then creates post conflicts pretty much daily. I have comments and pingbacks enabled, but if I start a new post on my phone, they're disabled for that post...and those options can't be accessed via mobile so I have to use my browser to go to my post and manually set those options to enabled for the new post. It's so broken that it's become mostly useless for me to even use."
org.wordpress.android,58.46897810218978,1,1,"Inferior in every possible way to using the online editor. This app doesn't allow you to link to your own earlier posts, crashes often, can sometimes delet your whole draft even unsave a previously update and saved page, and has issues previewing images. It also cannot pull the most recent version of you updates which you created with the web editor. Woe be unto you if you mak long pots, because after a certain size copy/paste stop working and the editor gets so slow you have to wait for the displayed text to catch up to you. What it does do well is present your stats page, manage the site permissions and let you get a rough draft started. Though it has so many problems I'm just using the MS Office apps for my rough drafts and then copy/pasting into the web interface. I'll probably uninstall this soon because it is basically horrible."
org.thoughtcrime.securesms,58.46167883211679,1,1,"STOP! Using Signal as your SMS app traps you forever! I found this out when I switched devices: Any friends who've sent a Signal message can't send an SMS to that person anymore. Anyone who has to stop using Signal for any reason becomes unreachable & the devs labeled the problem ""won't fix"". Once someone texts you by Signal, Signal won't let them send an SMS anymore; there is no option, no fix. Signal messages sent to a former user go to a black hole. No failure message, no notice that it wasn't received; SMS messages come in & your responses go nowhere. In short, trying Signal with even a few friends FU¢<S YOU out of them ever being able to reach you by SMS ever again (unless they ALL quit using the app?). It's evil. DO NOT USE THIS APP FOR SMS! Ironically upbeat original review follows: Better than most messaging apps, has a nice Dark theme, & can also be your default SMS app, which is convenient (it's a trap! See warning at top). I don't like it telling everyone in my phone book that I'm on Signal. That's pretty invasive & should be optional. Encrypted Signal conversations seem to be stored only on each device, which is more secure, but means that if you reinstall or lose/break your phone, you lose all previous messages, irretrievably. Worse, there's no method to save just one conversation, just a raw .xml log of every message ever, with no encryption. A more secure way to back up individual conversations would put this app in 5-star territory. A Search to pick out certain words in my message history would be super handy too. So would Google Voice integration, or Google Hangouts, Google Allo, or Google Duo... Or get really wild & support WhatsApp messaging so we don't need both apps! Signal is not a decentralized messaging network, so it'll only work as long as Signal's servers are online, & encrypting the transmissions won't help if your phone (or your associate's phone) is hacked; Actual ""privacy"" may vary based upon your skills & how exposed you are in other ways. Don't blame the app if your device is insecure! Overall it's a very pleasant app to use. Making it my default SMS app means I never have to look at a phone's ugly default Messaging app (also means I'm trapped forever! See warning at top). If there's a better encrypted messaging app, I can't tell you about it. DO NOT USE FOR SMS, SEE WARNING AT TOP."
org.thoughtcrime.securesms,58.21167883211679,1,0,"This app is used all the time and is nearly perfect. Really bad with media though.  Only one image at a time. Can't send video sizes that standard pixel app can but pixel is special like that though even note 5 couldn't send much of a video file. Can't send messages to people without having to show your phone number which would make it more stealth. Also if you set messages to dissapear after certain time frame if android to iPhone , the time will go back to not dissapearing when the other person replies if they haven't also set it the same or set it at all. Also shame that it doesn't let you choose a app icon and shows its a messenger app unless you use a entire icon pack or launcher like nova.  Pixel is best phone ever and is only phone I haven't rooted and I'd like the app icon to appear as a calculator icon but I then have to change my launcher which sucks.  For a stealth app we should have icon options for home screen.   HOWEVER apparently the SMS and calls are secure and not logged with telco and not able to be retrieved from phone once deleted and can't be listened into so thats awesome if it's legit.  I know for a fact that if you out spyware on a mobile and clone a phone without person knowing then you can NOT view signal app SMS like you can every other app but you can listen to phone calls if you have control over the other handset microphone which can't be helped.   It's a legit app.very good at the basic needs so long as what we are told about it not being logged or recorded is true.  I'd pay plenty for this app if I had to and was able to attach a file or multiple images.  Would be great if you could have an option to send a message in a image too. So anybody who finds your phone and opens app sees a picture but not the message unless they had a code to extract the message from the picture like another appointment I've seen.  That would be a great feature . Thanks for this app"
com.habitrpg.android.habitica,57.98175182481752,3,2,"So far I'm finding it very helpful and it's a great idea but the app for ui is hugely unintuitive and chunks of it seem not to work at all.  There are buttons that just look like explanatory text and other things that look like buttons that aren't.  If I hatch a new pet or try to make a new change to my avatar it can sometimes take several minutes for the app to recognize and show the change, meanwhile I'm trying to figure out what I did wrong.  The entire party structure and invitation setup is needlessly complicated and frustrating.  The actual task/to do list setup is great. That section of the app is what we're here for and it's really great. The reward and group mechanics are good motivators. It's just the structure of the game that needs improvement."
org.wordpress.android,57.5985401459854,1,0,"Error when uploading imagen to post The media item could not be retrieved. Error when uploading imagen to post.WordPress Android version: 4.5.2 Android device name: LGE Nexus 5  01 - Configuring Simperium 02 - Already registered for GCM 03 - resetting suggestion tables 04 - reader post list &gt; restoring instance state 05 - reader post list &gt; creating post adapter 06 - reader post list &gt; purging database 07 - reader post list &gt; updating current user 08 - reader post list &gt; updating tags and blogs 09 - trackLastActivity, activityId: My Site 10 -"
org.wordpress.android,56.97810218978102,1,0,"Just hate it... Not intuitive enough, I made couple of ""mistakes"" that got me headaches. First one, I started a post, and I wanted to save it, so I pressed the arrow in the up corner to acces next options, but that icon is a ""paper airplane"" that publish the post without even ask! Alright, first use... I search for something like post adjustments (oh, they were in the footer!), and changed the post to local draft. But it NEVER went to draft again in the blog!. Worst than that, I continued editing it, and the next time I accessed it, a message appeared, something like ""the post is not updated, do you want to?"" and I thought of course, upload the changes, but what it did was download the first draft (the published one) overwriting the last one so I completely lost ALL of my work. ""Well, let's see the revisions..."" but there's NOTHING like that. On top of all that, I searched the internet for help, and the only possible solution needed my device rooted before all this, and search some hidden directories, but it comes to happen that there are lots of people who doesn't even know what is to root an android device. ABSOLUTELY AWFUL!!!"
com.habitrpg.android.habitica,55.791970802919714,3,38,"Really unique app that motivates me to get stuff done. Unfortunately, this app needs A LOT of work. I tried writing a message in a guild chat. Once it got long enough, the words disappeared behind my keyboard so I couldn't see what I was writing. When I put the keyboard down, the send button disappeared..as a result I couldn't send my message. Theres no search for trying to find a challenge that suits you. Theres no notifications when your party is chatting. There is also no search for guilds. I just started this app and so for these are the problems I've noticed. Otherwise it is great and I hope it improves."
org.thoughtcrime.securesms,54.6058394160584,2,114,"Horrible on battery, keeps refreshing in background. If that's disabled and I use the PC app for messageng and then open mobile app, it takes forever to load messages. Whatever is the reason that it has to load everything from top down, instead of just last few messages, and the rest only if you scroll up, like every other civilized messaging app. I don't want to wait 20 minutes to read a text, because I didn't open an app for 2 days, and was texting on another device."
org.wordpress.android,54.52372262773723,3,23,"The app is pretty handcuffed when compared with the web editor. The app lacks easy linking to already published posts, a way to copy a previous post, and the mouse support on Android is terrible - formatting buttons and most dialog boxes don't respond to mouse clicks at all. Basic interaction with the admin side, such as comment moderation and stats are fine, but for actually creating and publishing content, the app is very much a second class citizen compared to the web editor. Full integration of the web editor capabilities would make for a much better experience."
org.wordpress.android,54.496350364963504,1,0,"Cant connect Could be good but its useless due to the problem with establishing connection. I have to reload 10 times for my post list update. Its the same with pages, stats, publishing a post, even with login. I tested this on many wifis, with data on, on different devices, ... Same problem everywhere. Fix it and ill give you 4 stars. UPDATE: if i could id rate this app -5. Its pure crap. I was writing a long post, but this app only (due to its problems with connection) only saved the first paragraph. Uninstalled."
com.habitrpg.android.habitica,54.041970802919714,2,27,"I used to swear by Habitica for a long time, but frankly I find it almost unusable. The biggest, most important problem is the way sync works. You can't use Habitica if offline (or have bad internet connection), you can't click several buttons in quick succession, and you are never sure if clicking a button actually sends data to server, Android widgets are absolutely unusable. Habitica's manual frames it as if it's not their, but user's fault.  I have more than a dozen of Habits and about the same amount of Dailies, most of which are themselves checklists. I keep track of multiple habits, therefore I open Habitica and press + and - many times a day, sometimes several times in an hour. If every time I try to register a Habit or a Daily I must worry about Habitica not syncing properly, then it robs me of time and mental energy. Which makes it useless for actually instilling habits."
org.wordpress.android,53.912408759124084,1,20,"For the last God knows how many months I have had no end of problems with this app. From not being able to upload photos, to my site being hidden when it's quite blatantly not, and not being able to start a new post, oy being able go into setting for about 5 seconds be for it puts me back to the main menu. Support advised reinstalling Jetpack, but that's not changed a thing. I'm giving it one last try. I'm not the only one having issues either. There's a few ppl I know who are having problems. No updates fix this."
org.wordpress.android,53.75547445255474,1,2,"Are you kidding me !? Tbh the app looks great ... Alot of options , nice UI ...  But the problem is  , "" I can't upload any posts to my wordpress site with this app "" .... Gosh !!!! U guys kidding me ?  When I try to post something it shows ""Uploading "" for around 50 seconds and after that it always shows. "" post upload failed : An error occured while uploading the post ""  Even if the post contain just a heading and 3 lines of content ( no media files ) the result is same.  For gods sake , plz fix this bug ASAP."
org.wordpress.android,53.37591240875912,2,2,Lacking options When adding an image to a post I cant set alt text or remove the link off the pic... this app is pathetic. It has so much potential yet too little effort has been made :( can't even view the html editor to remove the link and change alt text. This forces me to use the full site which has a very poor mobile interface... To the guy bellow defending this app: I am so sorry your site is so basic and your SEO so poor that this app is acceptable by your apparently low standards.
org.wordpress.android,53.36678832116788,3,1,"Nice update but... Love the look of last update and the new menu but comments are no longer loading, evGalaxy ery time I try to refresh the notifications I get a message  ""comments could not be refreshed at this time."" And when I insert images into a post they just disappear before I have chance to save the post and I have the start uploading them again."
org.wordpress.android,53.17153284671533,2,26,"I'd pay good money for a WP mobile editor that actually worked.  This is so broken for image controls (legacy doesn't resize at all, acts like it does... visual eats images and never works.  Beta.. works but for some DUMB reason has stupid 'random!!!' image resize options. Arrgh! ) so now my workflow on mobile is to use this pile of steaming ... to upload images in the broken beta editor... RANDOM resize the images close enough, publish the post but delete it, then log into the browser editor and resize the images correctly in the library then insert into a new post. Broken but at least (FOR NOW UNTIL ITS WRECKED AGAIN) I have a work around."
org.wordpress.android,52.88321167883212,3,76,"I love this app except for the fact that is 1) crashes all the time and I cannot post to my sites 2) blanks out after spending lot of time writing a post in it, then loosing all of my work because it blanks out when I hit publish and it hasnt saved 3) the worpress admin panel is bad to utilize. Most importantly, you loose the ""user"" functionality. i know it says""people"", but you have to send an invite. you cannot creae the account 1st, then send the invite using WP panel."
org.wordpress.android,52.87591240875912,2,0,"Absolutely Awful. As other reviewers have said, the app freezes up whenever I try to insert an image. I have a Samsung Note 10.1 and every attempt has locked my tablet. I attempted an uninstall/reinstall and the same problem occurs. The window also begins cutting off longer posts. The post is still there, but you will need to use your up/down buttons instead of the scroll function to see it. There is also no menu once you get to the post screen. Navigation between dashboard, post, and post options is difficult. I have been frustrated by the last several updates to this app. If you need to only post text, it isn't so bad, hence two stars. Any posts beyond simple, short text should be done online."
org.thoughtcrime.securesms,52.27007299270073,3,197,"Even though I still use this as my main texting app, unfortunately I have to knock off 2 stars for a huge flaw that the developers refuse to see as an issue. If a user has Signal installed and then uninstalls it, but doesn't unregister their Signal account, your texts will be sent via Signal and your intended recipient won't receive them via their SMS app. There's not a way for you to really know they uninstalled unless they tell you and it needs to be made more apparent to the user when they uninstall that they also need to unregister their account. Luckily, if you know your texts are going to a black hole, you can hold the ""Send"" button and force it to go via unencrypted SMS. I had 2 people who thought I was ghosting them because of this engineering oversight. You can still receive their texts, but they can't receive yours, so it makes you think communication is all good. Other than this massive flaw it's a fantastic app. Love the UI and feature set, but if there's even the slightest chance that I can send texts to someone and have them not receive it, that needs to be addressed ASAP before I can recommend this to anyone else. I've seen many threads open on this same topic and it falls on deaf ears. Pleeease devs, realize it's a problem and take steps to fix it! Some potential solutions: 1. Make it clear to the user when they uninstall that they also need to unregister 2. If someone's messages come in unencrypted, obviously they uninstalled Signal. The app should prompt a warning that the user likely uninstalled and that they won't receive your texts if you try to send via Signal, and recommend switching to unencrypted SMS. That's just off the top of my head and I'm sure there's more elegant ways to solve it."
org.thoughtcrime.securesms,52.2043795620438,3,0,"I want to continue using Signal, but have run into significant issues over the last few months; had been using for about 2 years. - Mark Read button doesn’t work – message still appears on device. I replied to a message on screen (not in app); message continued to pop up about 5+ times as though the message had not been read. Opened app and viewed messages; did not stop the notification.   - Over the span of approximately 3-4 consecutive months, messages were deleted from device; was not configured to do so.  - Contacts who are messaged often (daily) no longer appear when typing their name or in the ‘quick list’. Sought to resolve this by adding “1” before area code as one forum had suggested, but this did not help; still have to go in through device Contacts to select and message contact.  - SMS and MMS from Signal to Signal users not received.  SMS from non-Signal user received during this same time frame. Perhaps a carrier issue."
org.wordpress.android,52.12591240875913,3,1,"Gallery creation/modification missing, Nexus 4 video upload doesn't work	On the whole, the UI is clear and nicely built, but two basics things I use most are missing/not working: - Creating a gallery necessitates first googling the workaround in their support forums (i.e. (1) attach multiple photos, (2) save as draft; this uploads images and links them to this post, (3) edit post replacing all code with just [gallery]; this uses all linked images (4) publish) - editing a gallery is impossible (just recreate using workaround) - uploading videos on my device doesn't work (invalid file type error), nor does the ""quick video"" function (can not retrieve media)"
org.wordpress.android,50.403284671532845,1,1,"Ok for simple text but shear horror if you want to upload images.Upload is interrupted most of the time leaves the local media cache completely broken.No easy upload of multiple images (workaround via filemanager share dialog), no progress bar on upload (no idea if finished, incomplete or still working).Crashes if accidentally refresh media library during upload. Please devs, add a decent way to upload images with progress info and feedback if it was successful or failed. Otherwise it's a real pain in the ass to use the  app."
org.wordpress.android,50.394160583941606,2,0,"Nothing Special, Sadly As obvious as it is that a great deal of work has been put into this app, I feel its development is in a bit of the ""can't see the forest for the trees"" stage. Without support for custom fields, taxonomies, and post types—and no support in sight, as far as I know—this app quickly becomes useless to a great many bloggers. Stats are great. Comments are great. Being able to actually update your website with new content outside of Posts and Pages is better."
org.thoughtcrime.securesms,50.23905109489051,1,91,"It Uses+Obtains Device & ALL App's PRIVATE HISTORY (WebSite/URL LIST) & ALL SENSITIVE LOG Data & Precise GPS Location, Full Contact-List, Calendar Events-List !!! etc Which R VIOLATION Of People's Privacy-Rights & other Rights, AVOID THIS APP, OR Request Developers To Remove Those Features, OR Tell them to Release ""Light"" Edition w/o Excessive & UnNecessary Data Accesses, OR release a SEPARATE Signal-PLUGIN App which can access those Permission & this app connecting w/that Plugin via encrypted API. Users can manually copy-paste a contact-info if they want to when needed, so this app must not access user's Full Contacts-List. Even Law-Enforcement need Court-Order For Obtain Such Data ! it connects with External 3rdParty Servers (Amazon Cloud) ! it auto-restarts even after manually closing it from Ggl Apps-List !! When Developer/Group Wil Really Respect User's PRIVACY-RIGHTs, & Fix Those, Then We Wil Updat This Review Accordingly. Thanx."
org.wordpress.android,49.68978102189781,1,18,"Very poor useless application. Wanted to quickly start local blog about photography, walking, local history and anything Welsh. Application so far has been an ergonomic disaster area. Upload photo dissappears, publish blog and says it is private! Confusing pages of useless information. Things need to be sensible simple and actually work. Looking now for alternative option without having to resort to DIY html alternative - albeit think that option even with ftp etc. will in long term be simplier?"
com.achep.acdisplay,49.284671532846716,3,0,"Big Battery Drain I really like this lock screen. But it has one major flaw. It eats up battery. When i install the app, i have to recharge twice, sometimes 3 times each day. Even with minimal use. When i remove it or use another lock screen, my battery lasts all day with 1 charge. So i know this is the culprit.   Another very, VERY minor negative point is that it leaves up a notification when it's active. But it's easily hidden, so it's barely an issue at all.  But thats about the only complaints i have with it. The rest is nothing other then amazing. Touching the notification to see a preview is a feature i really miss in other lockscreens who only do dismiss/open actions.   On the visual front, it's awesome. With no notifications, it's minimalistic at best (in a good way). When you play music, or touch a notification, the blackground changes to a blurred version of the image it's displaying. Simple but beautiful.    I'm giving it 3 stars. I don't use it anymore because of the battery drain, but i will check out AcDisplay every so often to see if it is more battery efficient. When it does, it can stay permanently.   (Tested with Samsung Galaxy S4)"
com.achep.acdisplay,49.15693430656934,3,142,"1. WHEN USING LOCK SCREEN FUNCTION WITH PASSWORD CAMERA WILL NOT OPEN. If you want to use the AcDisplay lock screen and a pin, you simply enable AcDisplay on top of your stock lock screen. However, when opening camera from an off display using volume button shortcuts, AcDisplay will be in your way. Also, when using the AcDisplay camera shortcut, you will have to enter your pin before being able to use the camera (versus being able to use camera from the lock screen with the stock lock screen).  2. PHONES WITH FINGER SCANNERS MAY NOT FUNCTION PROPERLY. Many phones such as the Honor 5x, Honor 8, Nexus 5x, and Nexus 6p have a fingerprint scanner that allows you to go from an off display directly to the home screen when your finger is scanned. You cannot do this with AcDisplay, as the AcDisplay lock screen will open up every time your phone is unlocked."
org.wordpress.android,48.79197080291971,2,6,"Not well adapted for Android I'm quite satisfied of the blog as a customer, but as an admin the site is awful. When I want to copy some of my text or even write a new page or article, the first screen thumbtouch engaging keypad, it goes to top page? When I want to change for example title menu it refresh for each single letter??? And there are few problems which i'm also not entirely satisfied. Can you fix it please? This app doesn't fit on android phone, moreover since nothing has been fixed, I changed to 1 star"
org.wordpress.android,48.48540145985402,3,46,Good but missing Custom Post Type support. I add CPTs into most of my sites and only being able to update blog entries is very limiting. Image handling is a bit buggy. Really good when fixing typos or creating quick posts. The earlier versions of this app were way more functional.
