app_id,score,star_num,helpful_num,review_content
com.habitrpg.android.habitica,155.81818181818178,3,0,"Wonderful potential and with excellent content but not very well executed. UI poor & buggy; connectivity & state-saving bugs; unintuitive & hazy. However, still a tremendous tool with (I don't use this term lightly) life-changing potential despite! I feel as though the gamification aspect is tangential but foundational to the system design. If the user relies on the superficial static pixel-art RPG as the primary mechanic incentivizing their real-world habits, tasks & challenges, they'll plateau real fast, as there isn't much substance to the 'game' side. The social/game features (custom avatars &c.) are steeply ramped to try to drive pay-for-play schemes, so the appeal to some of a casual showoff/hangout sort of play are curtailed. Some of the user-contributed content (mostly in Challenges but also in general chatpost/Tavern) is excellent; imagine self-help style microlessons but from evidence-based and therapeutically-sound sources, as well as plenty of great personal strategic content and tips from a range of people suffering from a variety of impediments to routine/studying/self-care/productivity/etc. sharing what's worked for them. Incredible, and there's also arts exposure, bookclubbing, hobbyisting, and more being done through the system as well. Bottom line is same as the top: This has awesome potential to (actually) help people improve their lives but the system isn't designed very well and on top of that the app isn't up to professional standards.  Don't have it? Get it, and start it. Try it for a couple weeks if you can. Keep reading..."
com.habitrpg.android.habitica,154.77272727272725,1,2,"Updated review: I have used this app for half a year, against my better judgement.  I have sent eighteen bug reports to the devs.  Little.  I could easily send another twenty more, but it isn't worth the time.  This is simply the most bugged piece of software I have ever used.  The avatars are hideous.  The only good thing that this app has going for it is the clean user interface, and a clever separation of the to-do list into three sections.  It is missing some pretty basic to-do list functionality.  The game loads slowly, and doesn't work without an internet connection.  Some of the bugs I've experienced: Reminders pop up on random days, no matter how many times I readjust their settings. Constantly having trouble connecting to the servers. Visual bugs: shows one item, but you get some other item.  Newly equipped main weapon won't show on avatar until app restarted. Progress bars for quests spaz out every time you open the page. Keyboards won't go away once they pop up. And the list goes on and on..."
org.wordpress.android,154.45454545454544,2,0,"Doesn't post a new blog if I clear the 'uploading...' notification The new blog posting process is somehow interrupted and doesn't finish completely if I clear the 'uploading...' notification.  As a user I would assume that such a process should continue in the background.  Next, if I open the app again, it doesn't show any indication of the ongoing process which doesn't give me any kind of update (of whether the new blog got completely/half way uploaded/or cancelled).  To check this, if I manually click the 'refresh' icon on top-right corner, it gives a warning message which is really doesn't help the user what his/her action should be."
org.wordpress.android,153.09090909090907,2,4,"It's worse sorry Since the last update I can't use my regular photo viewer to choose pictures from my post. I now have a list of images that seem to come from my tablet but not it's sd card; where all my images are. I have around 30,000 images in various picture folders (I am travelling and have a 128GB sd card in my tablet where my images are stored)  and this update to 3.9 has made choosing images impossible.  I have two possible workarounds. Either I upload the images to google or similar and put a link in the post to them. Or my second option is to upload the images in the WordPress app through the media menu item and then choose these images I want in the post using your new chooser interface.  Honestly I see what you are trying to do with the new interface but it does limit the user as to how they choose their images. Handing this task over to the operating system, as it was before, makes more sense and makes your app lighter.  Please switch back to the normal way of adding images. Updating posts on tablets and phones has been great with the WordPress app and I feel it's just been made more difficult with this update."
com.habitrpg.android.habitica,150.40909090909088,3,2,"So far I'm finding it very helpful and it's a great idea but the app for ui is hugely unintuitive and chunks of it seem not to work at all.  There are buttons that just look like explanatory text and other things that look like buttons that aren't.  If I hatch a new pet or try to make a new change to my avatar it can sometimes take several minutes for the app to recognize and show the change, meanwhile I'm trying to figure out what I did wrong.  The entire party structure and invitation setup is needlessly complicated and frustrating.  The actual task/to do list setup is great. That section of the app is what we're here for and it's really great. The reward and group mechanics are good motivators. It's just the structure of the game that needs improvement."
com.mapswithme.maps.pro,149.58116883116884,1,3,"Problems, Problems, Problems! ------------ First when I installed the app & got some maps, they would disappear from the phone after each re-boot. So, I wrote to the developer. No reply after a month, I wrote back. No reply after two weeks. ------------- Next I uninstalled & re-installed the app (for the 12th time trying to fix the vanishing maps problem). Now the place in Settings to tell the app where to store the maps is gone. Gone! (The SD is 32 GB and has 31 GB free) I wrote the developer. After a week- no reply. ---------- Uninstall Warning: Each time I uninstalled the app., a large folder (Over 1 GB on mine) was left behind on the phone. One must use a file manager to delete it. --------- I Give Up (Which is too bad because this app is easy to use.) UPDATE- As shown below, the someone from the developer company posted suggestions. I had already tried (multiple times) what is suggested in the links the person posted. I also had already sent e-mails to the address shown. I will try one more time to contact them (because it looks like a fun & easy app). If no luck, I'll have to conclude that my phone and this app just won't play well together. UPDATE- Developer replied to this review and asked me for the name I used to contact them. I won't post my e-mail here. (That's not a comfortable thing to do.) I sent a new e-maill to them. I will update the review & star rating when (if) they reply & tell me how to make this application work."
com.habitrpg.android.habitica,147.18181818181816,1,0,"This is my second time returning, and after a 2 year hiatus, I'm pleased to say that everything I hated about this app is still there and nothing new has really changed. It's so buggy and I can't get any help on any of the bugs I experience. Like the fact that I don't do any damage when my cron rolls over. Yea… I get no response from the developers.  The only reason I use this app is for the sake of quests? Because everything else is so boring. But even the quests are dull. And if you're in a big party, they don't even scale it properly? There's nothing like having a quest start and then having it finish a couple hours later before you even have a chance to do anything. Not to mention it totally lacks the ability remind you of anything. All it does is nag you everyday at a set time. That's all it's capable of. Set a to do with a due date? Great but you won't get a reminder about it. Not to mention the fact that it still doesn't allow any form of offline capabilities. And they just make up excuses for why they can't have it. Which I don't buy because I've used other apps like this where I can go offline and use it. Its slow as hell.  And for forcing me to be connected to the internet it doesn't even notify me of new posts from my guilds and party."
com.habitrpg.android.habitica,145.56818181818178,3,11,"Habitica was very fun for a time... then I quickly became disengaged. None of my friends play so I was unable to go on quests. Once I had equipment, a pet, and a mount I liked there was very little remaining to keep me engaged. I can't recommend using it single player. I am aware there are guilds to help you meet parties so you can adventure but I am disinclined to meet strangers just to keep my tasks organized. Also I'll note that the penalties for not engaging in dailies are so minimal that I was never worried about skipping anything... and since the benefits are randomized (apparently heavily towards potion and foods, not eggs) I wasn't incentivized to try for any specific type of activity beyond things I just wanted to get done."
org.wordpress.android,145.43181818181816,3,1,"Gallery creation/modification missing, Nexus 4 video upload doesn't work	On the whole, the UI is clear and nicely built, but two basics things I use most are missing/not working: - Creating a gallery necessitates first googling the workaround in their support forums (i.e. (1) attach multiple photos, (2) save as draft; this uploads images and links them to this post, (3) edit post replacing all code with just [gallery]; this uses all linked images (4) publish) - editing a gallery is impossible (just recreate using workaround) - uploading videos on my device doesn't work (invalid file type error), nor does the ""quick video"" function (can not retrieve media)"
org.wordpress.android,143.81818181818178,3,4,Introduces one to a world of interesting people. I like the app but wonder sometimes why WordPress suggests that I share posts on social media to increase views when I have done so to several sites the day before and had multiple comments and likes on those sites but WP shows me having less than one-third as many views or worse. People follow my blog or like a specific post but somehow there are no views that day. The notifications are useful but sometimes seem inaccurate.
org.wordpress.android,142.81818181818178,3,0,"There should be a way to manage saved posts (sort them, put into collections, etc.). Moreover, the number of saved posts shouldn't be limited. Actually the old ones don't get unsaved (when I view them on browser, then choose ""View in Reader"", the posts are still marked as ""Saved"") but they are not displayed in Saved posts so I can't access them offline (which is the reason I use the save function). And when visiting someone's blog, I prefer seeing an outline of their posts, which can help me access ANY post of that person, over an incomplete list of posts sorted chronically which doesn't display all of their posts (some of them are only accessible on the app through browser, so what's the point of using the app over browser?)"
org.wordpress.android,142.45454545454544,1,0,"Error when uploading imagen to post The media item could not be retrieved. Error when uploading imagen to post.WordPress Android version: 4.5.2 Android device name: LGE Nexus 5  01 - Configuring Simperium 02 - Already registered for GCM 03 - resetting suggestion tables 04 - reader post list &gt; restoring instance state 05 - reader post list &gt; creating post adapter 06 - reader post list &gt; purging database 07 - reader post list &gt; updating current user 08 - reader post list &gt; updating tags and blogs 09 - trackLastActivity, activityId: My Site 10 -"
org.wordpress.android,141.77272727272725,3,10,"Not as integrative as I would hope Three things plague this app for me. 1-You cannot upload on the featured image button, you have to do that on the main screen of the site. 2-You cannot get the edit post link through the app, have to log into dashboard on a browser. I need these links to submit post to my editor through Slack or Trello. 3-There is no word count visible. I need that since the sites I write for have a minimum word count. All three of these would make this a five star app for me, else it is useless for me and I might as well just write through the browser."
org.wordpress.android,141.27272727272725,1,0,"Just hate it... Not intuitive enough, I made couple of ""mistakes"" that got me headaches. First one, I started a post, and I wanted to save it, so I pressed the arrow in the up corner to acces next options, but that icon is a ""paper airplane"" that publish the post without even ask! Alright, first use... I search for something like post adjustments (oh, they were in the footer!), and changed the post to local draft. But it NEVER went to draft again in the blog!. Worst than that, I continued editing it, and the next time I accessed it, a message appeared, something like ""the post is not updated, do you want to?"" and I thought of course, upload the changes, but what it did was download the first draft (the published one) overwriting the last one so I completely lost ALL of my work. ""Well, let's see the revisions..."" but there's NOTHING like that. On top of all that, I searched the internet for help, and the only possible solution needed my device rooted before all this, and search some hidden directories, but it comes to happen that there are lots of people who doesn't even know what is to root an android device. ABSOLUTELY AWFUL!!!"
org.wordpress.android,140.74999999999997,3,39,"The reader I mentioned the reader I meant I'm not able to view my site in-app. I like using this app even when there's issues but I'd love it if the reader returns. I do like the addition of searching for posts via keywords & hope that stays. An improvement would be if the posts related to the keyword(s) weren't in random order by date. Also, I've noticed when I try to visit self-hosted sites it goes to their blog in-app it'd be nice if they were available to view in reader."
org.wordpress.android,140.15909090909088,1,5,Terrible image management This app is flat awful and unusable for a blog with images. First you have to insert a photo into a post to get it into your media library. Then you have to select the same photo to be the featured image. BUT then the post will show the SAME photo twice! So you have to delete the photo from the post and leave it as the featured image for the post to look normal and not retarded. Would be a million times better if you could select a featured image from local library
org.wordpress.android,139.56818181818178,1,31,"One of the most problematic and difficult apps on my device.... This is even more unfortunate, since millions of users out there trust and use worpress - while this weak app is the only real smartpgone tool available to access your site. After logging in relatively quick and smoothly, things start by looking promising. But as soon as you start to try publishing or sharing media, the app starts bombarding error messages. I have already contacted support and forum - without an answer...."
org.wordpress.android,138.15909090909088,2,1,"Misses lots of posts .. The latest version's reader seems to miss random posts .. and only shows a handful of posts .. I would have to check my email notifications, read the posts there, and if I need to comment I would need to go look for it .. very annoying and undermines the main purpose I installed the application for .."
com.habitrpg.android.habitica,136.7272727272727,2,0,"Great app based on features, AWFUL due to bugs! Still using it daily, after restarting it several times, but the bugs are a huge drawback!  Will change the review once I will be able to rearrange the tasks without having them moved back were they  were (or placed somewhere in-between), when it wouldn't crash when I set a notification on a task, when the party tabs don't appear on tasks view, and when the animals appear in the app when they are found, not hours later (refresh + app restart = no use in this case)."
com.habitrpg.android.habitica,135.54545454545453,2,0,"I seriously don't understand. The basic functions of the app are so janky and broken. In the avatar creation, I had to keep pressing the options I wanted over and over for it to actually work, then when I finished the avatar had options I didn't pick. Every habit defaults to being both positive and negative. I know there has to be some default, but it's kind of weird that if I have a positive habit I have to tap the negative button. Adding tags is really clunky because the tags have to be added to the filter, (I guess it works but it's unintuitive to have to add a tag to the filter instead of just tagging the task itself) but when I add them they don't immediately get added. They disappear and then get added a few minutes later. Half the time it won't let me move around the tasks. Sometimes the FAQ text pops up overlaying whatever screen I'm on. Switching between habits, dailies, to-dos, and rewards is finicky. Sometimes swiping doesn't work, sometimes trading the icon doesn't work. I have to tap things in the equipment menu multiple times for them to work. Same for the avatar menu. With patience all this stuff does eventually work, but it's tedious to just use the app. The app would be 10 times better just by fixing the buggy menus"
org.wordpress.android,133.20454545454544,3,23,"The app is pretty handcuffed when compared with the web editor. The app lacks easy linking to already published posts, a way to copy a previous post, and the mouse support on Android is terrible - formatting buttons and most dialog boxes don't respond to mouse clicks at all. Basic interaction with the admin side, such as comment moderation and stats are fine, but for actually creating and publishing content, the app is very much a second class citizen compared to the web editor. Full integration of the web editor capabilities would make for a much better experience."
org.wordpress.android,130.99999999999997,3,0,"It's mostly OK. This cannot fully replace the web dashboard. But I think it is OK as a mobile companion app. You can do all basic tasks, like managing your blogs, notifications, comments, etc. with this app. I just wish it could upload multiple media files. A separate html mode in post editor would be very great. It also has upload problems from time to time. Would be great if those can be added/fixed :-)"
org.wordpress.android,130.90909090909088,1,20,"For the last God knows how many months I have had no end of problems with this app. From not being able to upload photos, to my site being hidden when it's quite blatantly not, and not being able to start a new post, oy being able go into setting for about 5 seconds be for it puts me back to the main menu. Support advised reinstalling Jetpack, but that's not changed a thing. I'm giving it one last try. I'm not the only one having issues either. There's a few ppl I know who are having problems. No updates fix this."
org.wordpress.android,129.45454545454544,2,4,"Strange defects and incapacities I was able to post immediately with simple text updates immediately.  Fine so far; one star.  I was able to edit a post immediately, and add a photo.  That's good, too; two stars.  My edits DO NOT SHOW. Not so good.  Minus one star.  Video cannot be added from my phone; minus another star.  The message that tells me that leads to a non-mobile-optimized website for a videohosting/upload site; minus another star.  I would have paid for an app that would allow this, but not an ongoing fee of US$60, thanks.  Not going to ding you for trying to make a living; I don't blame you in the slightest.  Just try not to make your sales pitch so obnoxious."
org.wordpress.android,129.45454545454544,1,0,"Doesn't upload and deletes posts It will upload small posts with no pictures in them, but as soon as I attempt to upload a longer post with photos it starts a never ending upload which never actually finishes. Then when you go back into the app to see what is going on it deletes the post you were trying to upload and you are left with only the title and the knowledge that you have entirely wasted your time and need to write the whole thing and locate all the media files again. Totally frustrating. It worked fine on iOS."
org.wordpress.android,129.13636363636363,3,2,"App is much better since I last used it. Though, locating a specific post is tricky and time consuming (unless it's a recent post). The list will not show old posts unless you reload and continuously scroll to the bottom. Then repeat said process. I have hundreds of posts and finding one from a few years back is simply not worth doing with the app (even though I know the date and title). A search filter would be nice."
org.wordpress.android,128.52272727272725,1,1,"Ok for simple text but shear horror if you want to upload images.Upload is interrupted most of the time leaves the local media cache completely broken.No easy upload of multiple images (workaround via filemanager share dialog), no progress bar on upload (no idea if finished, incomplete or still working).Crashes if accidentally refresh media library during upload. Please devs, add a decent way to upload images with progress info and feedback if it was successful or failed. Otherwise it's a real pain in the ass to use the  app."
org.wordpress.android,128.3181818181818,3,46,Good but missing Custom Post Type support. I add CPTs into most of my sites and only being able to update blog entries is very limiting. Image handling is a bit buggy. Really good when fixing typos or creating quick posts. The earlier versions of this app were way more functional.
org.wordpress.android,127.27272727272725,2,0,"It's good but..... It's good but some more improvements required such as edit post quickly...... I am using wp but when I trying to edit previous post,option shows but not edit another problem is setting, view site,user options not working  and site stats shows too late please upgrade it's suddenly."
com.mapswithme.maps.pro,126.77597402597402,2,203,"This app used to be perfect and previously helped me navigate around the world, but after updates these last few months, the app will no longer work offline. Unless I am connected to wifi, the app hangs on the preloading screen logo. Consequently, the app is now useless to me. If I wanted an app that required data and pressured me to to turn on location services, I would use Google Maps. This is disappointing because this used to be my go-to app."
org.wordpress.android,126.27272727272725,3,0,"It's good but..... It's good but some more improvements required such as edit post quickly...... I am using wp but when I trying to edit previous post,option shows but not edit another problem is setting, view site,user options not working  and site stats shows too late please upgrade it's suddenly."
com.habitrpg.android.habitica,126.27272727272725,3,0,"It's kind of a good idea, however, reordering tasks and dailies and such is so much hassle. I tried to drag and drop them how I wanted.  They won't go where you drag them and are reappearing in some random order each time I refresh. I also have to edit/create tags multiple times before they are properly saved. It's a bit time consuming trying to make your lists when your changes are lost so frequently."
org.wordpress.android,126.2272727272727,2,10,"Editor is missing not even half the functionality as the one in the web browser. You can't even add a heading or set the font size. The only way to do it is by going to the HTML editor and add a tag that way. The only good thing about this is being able to manage posts, pages and comments (move or remove them). If you want to edit posts or page on your phone or tablet, you're better to do it another one and copy + paste it in using the web browser admin panel."
com.habitrpg.android.habitica,126.09090909090907,2,0,Update UI issues The UI faces some tremendous update glitches when I try to set big Dailies or To-Dos with lots of checklist items and lots of reminders. Either they disappear after saving and reappear randomly afterwards or they don't appear at all unless I remove the app from memory completely and reload it. Also the reminders feature though nice to have - they need major refinement. Better have a frequency option for reminders as well.
org.wordpress.android,125.90909090909089,1,0,"Can't access my own site! Previous version (on my Android phone) wouldn't let me access my Notifications, so I just updated the app, hoping this would help. Now it won't even let me in to my own site unless I click on View External - but then I no longer have access to any options like Stats, edit, etc. Not user friendly, and very frustrating. Please fix these problems! UPDATE: After a ""response"" and multiple uninstalls, reinstalls & updates, same problem is still there. Can't access my own blog using this app! Useless."
org.wordpress.android,125.90909090909089,1,0,"Thought this was a simple way to easily create a blog but it wouldn't let me have the same username/blog/url name so I attempted to delete but apparently that isn't an option. Followed all the steps to change my email, that won't work either. I've tried several times and the link I'm being sent via email just keeps bringing up a page telling me I need to confirm my email again. I clicked contact us to get help, but it just posts it to a community forum???? I just want the whole blog/username GONE"
org.wordpress.android,125.15909090909089,2,1,"Very unstable on Asus Tablet Adding photos via the camera very often crashes the app, which then of course loses everything you've written. If you want to use it I suggest saving every sentence unless you really enjoy retyping. Annoyingly this also closes the post, so you have to constantly go back into edit mode. Thank goodness I have the keyboard dock. Also, adding photos does work, and it lets you set alignment, but it doesn't seem to be able to properly type text to flow around those images, so using Alignment None is really the only option."
org.wordpress.android,124.7272727272727,1,0,"Nearly no function worked properly. The app updated older versions of post drafts so that the recent progress was deleted. The draft mode does not show contents like lists or images. Uninstalled. The mobile bowser version works fine, while the app is causing more problems than is solves."
com.habitrpg.android.habitica,124.7272727272727,1,0,"Downloaded this app hoping for a fun way to form new habits, but when I get to the register screen the first two tutorial panels are blank and then the third one lets you link social media accounts. Then I can't save the username and display name I create, and the avatar generator screen doesn't load any options. Opened the app the next day to find nothing I could edit had been saved. Uninstalled and tried registering again with a different account and got the same results. Pretty disappointed"
org.wordpress.android,123.18181818181816,2,12,"The update buried the feature I use most in the app This app was great until the last update. The part of the app that I used the most was the admin page access. It was always the first thing I looked at whenever I opened up the app.     I maintain several WP sites for myself, both business and personal. I use the app for when I don't want or have time to sit down at my pc to do updates.      Where I thought the app shined was maintaining my WP sites. The app allowed me to be able to easily cycle through all my sites quickly to see if they needed plugin or WP updates. After selecting the admin option, I could click each site and within minutes have all the sites updated, significantly quicker than using a pc to do it.    With the latest update to the app, the developers buried the admin page access 3 clicks deep, so what would take me 1 click + a click per site to check update status, now requires me to click into the settings, then 2 clicks per site to check for update status.    I considered this app a 5 star app before this bizarre change. I'm hoping it was an oversite or test on the developers part and that they'll fix this in the next update.  Otherwise, at least in my opinion, they've partially crippled the app."
org.wordpress.android,123.18181818181816,1,8,"This app becomes more and more idiotic. Stats are badly organized, slow and do not give relevant data. Posting and editing tools are worthless. This last stupid update is enough for me. Uninstall. Edit: I used this app for stats, and implementing ""Insights"" was bad! Loading is slow and with the last update you cannot view individual posts. New Wordpress post editor in a browser lacks a lot options, in app even more: options missing concerning pictures, buttons for formatting hidden... 500 limit"
org.wordpress.android,122.86363636363635,1,2,"Are you kidding me !? Tbh the app looks great ... Alot of options , nice UI ...  But the problem is  , "" I can't upload any posts to my wordpress site with this app "" .... Gosh !!!! U guys kidding me ?  When I try to post something it shows ""Uploading "" for around 50 seconds and after that it always shows. "" post upload failed : An error occured while uploading the post ""  Even if the post contain just a heading and 3 lines of content ( no media files ) the result is same.  For gods sake , plz fix this bug ASAP."
com.habitrpg.android.habitica,122.43181818181816,1,5,"There are so many things the FAQ & tutorial don't explain. It's impossible to join a party without having to be sent some scan thing, I'm unable to go on quests, there's no explanation about the weapons you equip (does adding 3 points to my intelligence even do anything since there's no skills?) The challenges are a joke (I saw one where your challenge was to join their group. How do you consider that a challenge?) I still haven't figured out what silver does or what benefit you get from marking a task as ""trivial,"" AND I'm unable to see how long it's been since I last checked off a task, so I might end up accidentally marking it twice. It's a mess."
org.wordpress.android,121.18181818181816,1,0,"Even though I tried this with different keyboards it's editing capabilies are poor.   They don't come up to any of the external editors that I have on my tablet.   Compared to the pc/web version this is crippled.  One reason I would like an external editor is that I have a lot more formatting capability and the ability to 'snapshot' or, for example, undo deletions.  rather than sweat coding more editor functions, simply flipping into an more capable external editor seems sensible.  There are a lot of management features in the PC/web version that I consider very basic.  being able to edit the raw HTML code to correct errors or carry out formatting that the 'visual' mode doesn't permit is one.   Again, this might be resolved with an external editor: edit in visual/text or in html switch.  Perhaps the simplest demonstration of what's lacking is to run the tablet and the PC/web version side by side.  I realize there is a screen real estate issue, especially when trying to run this on a 4.5 inch phone, but perhaps that's a case of ""you shouldn't be doing that"".  However other applications I use do have panels that pull down or pull in from the side.    ... out of space ..."
org.wordpress.android,120.88636363636363,2,17,"A friend told me he could only scroll back to mid 2017 on my blog using the app. I figured it was his phone so I installed the app. I couldn't scroll further back than mid 2017 either. So I asked another friend online, who I knew used the app, to check. He couldn't get past mid 2017 either.  This app isn't good enough if the visitor has to go to my website and using a browser, use the Archive widget on my blog.  If there is a setting that all 3 of us have overlooked, I'd be very glad to know what that is. Otherwise, I'll just recommend the regular Dot Com site using a browser  Update April 18 2018:  The developers got back to me and informed me that the app can only handle the latest 300 posts. So 300 posts and that is it. Since I write over 300 posts a year, well, that won't cut it for my followers.  The good thing, at least now I know why my friends couldn't browse my whole archive on the app.   I appreciate the team letting me know."
org.wordpress.android,119.3181818181818,1,2,"Garbage I just wrote a whole article, the button for inserting images did not respond. If I touched the outside of the text box, I couldn't scroll back down to continue my article, no scroll bar for text box. When I went to preview the article, it appeared as if it had posted it instead. So I pressed the back button to get back and edit, suddenly there was my home screen. I went back to the app and everything was gone"
org.wordpress.android,119.13636363636363,1,6,"This has been a disaster ever since Gutenberg came out! Even with the recent updates, stats still don't work and seems to think I don't have jetpack installed. I can't view my posts in the app let alone edit them, and ""schedule"" posts hasn't worked for months. Also, wjen I try to log into admin from the app to try and work out what's going on, if claims my username and password are incorrect. WordPress is becoming less and less user friendly with each update!"
org.wordpress.android,118.8181818181818,1,0,Some functions simply do not work. I have been trying to upload images for quite some time and the media simply will not upload. I Uninstalled and reinstalled the app. Made sure my themes and plug-ins on my self hosted WordPress blog were all updated . Checked the dimensions of the image. There is a progress bar when the image is being uploaded and no matter how many times I try or how long I wait...the image doesn't get uploaded and there is always an error.
