app_id,score,star_num,helpful_num,review_content
com.simplemobiletools.calendar,76.75,1,139,"No longer getting event notifications The past few months I have noticed I no longer get the reminders nor do they pop up on the home screen to be dismissed. It's been frustrating! My notification settings are turned on etc. I just created a test event to occur today and the notification appeared soon after. Otherwise, none of my calendar events have popped up for past events. I will consider upgrading if the bug is fixed otherwise looking for another app."
com.simplemobiletools.calendar,75.5,3,2,"Love this except I don't know something, how can I make an event's reminders to stop going off once I've read the first alert reminder? I have 3 reminders for each event but even though I read the first one the other 2 go off anyway though I've already read it. I'm referring to repeat events I've set up...I don't know about one-time events since I don't schedule those types of events. Can anyone answer this question, perhaps the developer may read this & let me know? Thanks....UPDATE: The dev just replied so I changed this from 4 stars to 5 for caring enough to answer me, thanks dev! UPDATE (10-17-17): A recent update broke the widget! Numbers wont align with days of week-columns are way off!"
com.simplemobiletools.calendar,74.0,3,20,"Pros: -Lightweight app that opens and functions quickly. -Can move app to external SD card, if you have one. Cons: -Does not show other participants on the event (i.e. if event was created through separate interface, like web browser. I'm using GCal). -Does not allow you to add participants to an event you create. -Not easy to change colors for your different calendars. My two main calendars were auto-selected to the same color. -Frequently have to select ""Refresh CalDAV Calendars"" option."
com.simplemobiletools.gallery,74.0,2,0,"sadly the search does not work,files when batch renaming doesn't get rid of previous name just adds to itm basically is slow to show and refresh items. tried the new version which seemed to have the same trouble,so went back to free. not really happy although really like the use of the recycle bin."
com.simplemobiletools.gallery,74.0,3,4,"Right of the bat, the search function is extremely annoying, at the main page only searches folder names not for photo names, when in a folder, searches through the photos, but resets as soon as you view one of the selected. Also cannot view slideshow of only the searched for images."
com.simplemobiletools.gallery,73.25,1,41,"This app is not working properly since last 15-20 days my all folders got automatically hidden and it is showing blank and on top it's written ""No media files have been found with the selected filters"" and yes because of this my whole data has got hidden all the songs from google play music, all the photos from google photos app and i rebooted my phone twice just because of this stupid app and now i know the main problem lies in this app and don't know how to fix it plz help me out ..."
com.simplemobiletools.gallery,71.0,2,0,"Every time I try playing a landscape video, the aspect ratio is reversed. What I mean is that landscape video show as portrait and portrait video show us landscape. I've tried every conceivable setting, in the settings menu, to try and reverse this anomaly yet nothing has worked so far. I'm hoping that the developer will read this, and get back to me in terms of what I can do to resolve this. I'm using a Google Pixel 2 XL phone with Android 9.1 (I have the latest security update)."
com.simplemobiletools.calendar,70.0,1,76,"Regular reminders/notifications do not work, despite there being an option for this. E.g Weekly or daily events, alarms do not work. One off reminders/notifications work most of the time."
com.simplemobiletools.gallery,69.5,3,2,"App has a nice interface and options but my hidden photos when trying to unhide are now all gone and only fragmented thumbnails remain. -Edit-Unhide works when I do new pictures now even after update but the previous hidden pictures still show up as a blank fragmented thumbnail with file name and I can unhide the file but no image. -Update- it happened again on me. This time I noticed it happened when I would hide select photos in a folder and then I deleted the other photos that I did not hide, there for the folder appearing empty. Then hitting temporary inside images would only show fragmented file thumbnails"
com.simplemobiletools.calendar,69.25,2,1,Custom repeat function seems to be bugged. Created several 16 week repeat events for work and some of them will create a second instance of the event then repeat both for the cycle period entered. I have deleted and re-entered the event several times and the issue persists. Seems like it may have something to do with the date in entering for the first event. This leaves the app unusable for myself. I love the simple layout and will definately use the app and change my score if this is addressed.
com.simplemobiletools.gallery,67.75,1,3,"This crappy app destroyed my contacts. When I tried to set a profile picture using this app, it instantly connected unrelated contacts and their photos and contact information too. i had people in Hangouts and WhatsApp where it changed their display name, phone number, and messages. I could only fix it by deleting the apps and the contacts and adding the contacts again. Don't download this epic failure of an app."
com.simplemobiletools.gallery,66.5,1,2,"I need help. This app took all of my 40+ GB of photos and videos under its app data storage. Files are no longer visible in their folders nor in the gallery. Everything is gone and went to the app storage. I did not move, delete or rename any file. I opened the gallery just to watch a video (my phone's gallery does not let me choose a player that is why I'm using your gallery). After watching all files were gone. I checked the app from settings and it got 40+ GB data. Means it took all the files into its data storage. Recycle bin is enabled but after those files have mysteriously deleted nothing appeared on the app and even in file manager all files were gone. 40GB of memories gone just like that."
com.simplemobiletools.calendar,63.0,3,0,"Every different .ics file that I've added (after uninstalling & then reinstalling each time) for US holidays repeats the same holiday twice in the calendar, once on the actual holiday & then again on the next day. Some of them, like New Years Day, even show up 3 times (on the 1st, 2nd & 3rd of January). Tried deleting the duplicates but it still shows as an event for that day, even though when you click on it, it's empty. I need to import holidays, but this app doesn't cooperate with at least 3 different .ics files I've tried."
org.mariotaku.twidere,62.0735294117647,3,1,Good for browsing and doing everything else it even has a little notification bar over to tell you when your uploads are done & how long it'll be but it suffers problems there as this day & age people are recording in HQ up to 4-8k on mobiles super HD and right now it is uploading but it can't pass a 140mb file at a resolution of 720p its also missing the security settings but guess that's understandable in away. Its a pretty good app as it runs videos very smoothly but when posting yourself it can be bad I've stacked up a few items and it discarded all but one. Its a lovely display you can even mark tweets as sensitive it has the up to become one over on the Twitter app but unfortunately am having to keep the two & chrome :-( nice experience however it just needs a few more pushes... Lists also have cracked up
com.simplemobiletools.gallery,62.0,2,32,"Initially this app worked amazingly. It was everything I wanted in a gallery. But in the past few days it has started giving me problems. It does not display anything and keeps showing me this message: 'No media files have been found with selected filter.' I tried changing filters, but, nothing happened. When I tried other gallery apps, I could see all my media. Then why is this app all of a sudden giving me problems??"
com.simplemobiletools.gallery,62.0,1,52,This is an ok photo app but it keeps popping up in my update list with a note saying it is no longer being maintained so please buy the premium version. So apparently the developers are putting the same actual version up as an update and using the update process to advertise their paid app.
com.simplemobiletools.gallery,61.25,3,21,"It's good, especially because there are no ads, but it's complicated and irritating to use sometimes. When I tried to create a new photo folder it took me to something called root??? And then said an unknown error occured. I've figured out that if I click ON a photo folder, you can create a new folder easily from there, but that it's set up like that shows my point that it's not very simple and easy to use"
com.simplemobiletools.gallery,61.25,2,1,Good app but... Good app but add hide/lock photo and video option with security. Presently offered hide folder is practically of no use since any1 can go to settings and click show hidden folders.
com.simplemobiletools.gallery,60.75,3,7,Hey all the fellas I don't know why the app is not showing all the pictures .I had given all the permissions correctly and I haven't manipulated any settings also all are in default. Whenever I opened the app it keeps on loading and doesn't loads up .I don't know why this is happening but i know this is only the gallery app which I can trust after the google photos and also it doesn't contains adds and bloatware . Over all it is great gallery app but i just Uninstalled it because it was not showing all the pictures. Looking for favourable reply.
com.simplemobiletools.gallery,60.75,3,7,"It's a nice, plain gallery app, but I've got one issue. Image quality. Normally, my pictures appear blurry when zoomed in, even if they're extremely high res (greater than 5000x5000). If I check ""Enable Deep Zoom Images"" to allow them to render in a higher resolution, they're no longer blurry, but now they're covered in severe color banding. I like how no-frills the app is, but until image quality is on par with other apps like QuickPic or Google Photos, I can't use it."
com.simplemobiletools.calendar,60.0,1,48,I like this app a lot. I use it literally 5+ times a day. Today 18th December it tells me for the first time that its been discontinued and I now have to pay. This upgrade was apparently free for one week in November but no notification until today. Seriously unimpressed. I'll probably pay up as otherwise I lose sh*tloads of events but this feels like blackmail to me.
com.simplemobiletools.gallery,58.25,3,1,Can you add color to the text when you show hidden items to easily identify and add a category for videos lastly can u able to drag pinned folders so that it is not alphabetical any more. Thank you.... I really like this app
com.simplemobiletools.calendar,57.75,3,27,"This would be a five star app but there is one major drawback; notifications for all day events cannot be set after the start of the event. For example birthdays are all day events. Google calendar allows a reminder to be set, say at 9am the day of a birthday, Simple Calendar doesn't. I like the reminders to be the morning of a birthday to remind me to send a birthday greeting, not the day or evening before. Simple calendar only allows reminders to be set before the event."
com.simplemobiletools.calendar,57.75,3,3,I loved this simple and useful app until it started repeating appointments that were not supposed to repeat forcing me to delete these unwanted appointments every day before getting a real view of what was in store for me that day. For example...tasks that I put to repeat on Monday and Wednesday would repeat every day of the week no matter how many times I deleted and redid it.
com.simplemobiletools.gallery,57.75,3,19,"Good Potential but my first use was to MOVE 4 folders to another folder. To my surprise the folders were lost although all of the content moved. Worse, the date-time stamps were modified so that original dates became ""today"" so I cannot use grouping to re-establish the folders. Immediate problems... 1) folders should have been retained for the move and 2) file dates should not be modified. (options were set to retain dates)"
com.simplemobiletools.gallery,57.25,3,1,"I've used this gallery for a year, and it's always worked perfectly... Until today, that is. I tried to delete a set of 12 photos from the camera folder, but instead it deleted the entire folder. I had recycle bin turned off, because I normally don't delete items unless I really want to, so I'll admit this part's my mistake. But for some reason, in addition to deleting off my phone, EVERY PHOTO I HAVE EVER TAKEN was removed from my Google photos as well -- and completely skipped the trash can there, too. So thanks, Simple Mobile Tools, for making a minefield of a gallery app."
com.simplemobiletools.gallery,57.0,1,0,"Sometimes photos disappear off the phone after I use the move option. Some folders created with copy or move appear as a blank file or empty folders when I mount phone via MTP. Problem has occurred for months, on two different phones, despite app updates.   Reply to Dev: Internal. ""Emulated"" I think it's called? Happened on Nexus 5x (Nougat) and Pixel (Oreo) which don't have physical SD card slots. FWIW these photos/folders were moved to/created under hidden folders, if that matters."
com.simplemobiletools.gallery,56.25,3,1,"why cant i just hide the long names of the pics ,which keeps showing up at the bottom of the thumbnails while scrolling through a folder. the wierd long names makes the wholo UI look low class."
com.simplemobiletools.gallery,56.0,2,0,"At first glance, this app does a good job. However, it would be nice if it would show pictures in order when scrolling through a directory. Slideshow has an option for random order or not random. Viewing should be the same."
com.simplemobiletools.gallery,55.75,3,15,"It's a great alternative to a very popular gallery app. However, I have some suggestions: 1. Allow pictures to display in their original size (not fit to screen). So if, for example, the image is 400x400 pixels, allow it to be displayed using 400x400 pixels on the screen. If the photo is 2000x2000, then please allow the app to display it at the screen's resolution, even if it zooms in a little already. 2. In landscape mode, double tap doesn't zoom in. 3. This app feels slow."
com.simplemobiletools.gallery,55.75,2,19,"I gave it a 2 for one reason, when I switched to a new SD card it ""grabbed"" 2.3gb of pics and now they are lost ..stuck really in this ap. I had originally changed storage location to the phones memory prior to changing the SD card thinking that those pics might then just be moved to the new SD card after it was mounted. The is shows the total space used by the AP at 2.4gb but they do not show anywhere."
com.simplemobiletools.calendar,54.0,1,8,"Used to love this app but now the reminders don't work on my Cubot R9. Tried reinstalling , no difference. Please fix this soon!!!!  Checked all the settings and ran some tests.  The reminders do not work if you set them for an event more than 3 days ahead. My device is running Android 7.0"
com.simplemobiletools.gallery,54.0,3,0,"I also moved over to this from a legacy version of Quickpic. Simple Gallery has plenty of settings, passcode hidden file lock, image navigation by tapping the screen edge, and it loads large images faster than Quickpic. Update* I had high hopes for this dev, I bought the thank you donation app, got the ""pro"" version free, but I still can't condone this sudden monetization."
org.mariotaku.twidere,53.936274509803916,2,5,"Struggling to find a simple replacement for the official Twitter app, and this is nearly it but seems quite buggy. Adding multiple accounts means notifications and DMs get mixed together in the tabs, which is annoying (there's a setting to apparently turn this off and on but this doesn't work). Also, their 'notifications' tab only shows replies, not retweets and likes, as the official app does. Annoyingly, the official app doesn't work on my phone so the search continues. It looks great, but Twidere just has too many bugs for me at the moment."
com.simplemobiletools.gallery,53.75,3,3,"I really LOVE being able to set landscape/portrait display to change according to image dimensions. I LOVE having the option of all folders view. I love being able to hide and unhide! Oh, and the recycle bin is a must, why don't they all have it?! But... sorting is broken. Either it's very laggy or it simply isn't working, hard to tell which. Updating after delete or move is so laggy as to be a deal-breaker. Sorry, but with disappointment I'm uninstalling."
com.simplemobiletools.gallery,53.5,3,2,"Since this last update it's been real slow with updating files and folders, the transfer time has increased and it shows old folders that have been emptied and doesn't show the most recent pictures in each folder without a hard refresh"
com.simplemobiletools.gallery,53.25,1,77,I tried to move one of my really important images to the other folder. After that I noticed that folder was empty although there had been about 400 images in it before. The bin was empty too. My file manager couldn't see any files in that folder either. More than 400 very important images I had lost are way too much price for this app. I can't express my disappointment.
com.simplemobiletools.gallery,53.0,1,0,"I very much like this app because the default gallery with nugget has a drastically increased scrolling speed. However, the issue I am having is I have private mode enabled on my phone but the private photos are not showing within this galleries app. They did the first time I use the app but they aren't now. Edit: private mode still doesn't work."
com.simplemobiletools.gallery,51.75,1,15,Same problem as Riya noted. All media shown as hidden. I contacted the dev and I did get a reply - telling me to check what I'd changed and what files I had set to hidden. A real shame because this app was terrific and I had paid for it but it has become unusable and the technical support just didn't come through.
com.simplemobiletools.calendar,51.5,3,10,"I've been using this app for several weeks.  I LOVE that it can have a transparent background for the widget.  Unfortunately, the app started crashing and uninstalling itself.  I fixed this by reinstalling ""Simple Thank You"".  Also the widget will crash if there are too many items on your calendar.  I have a calendar that has about 5 items a day on it.  When enabled the widget crashes."
org.mariotaku.twidere,50.764705882352935,3,0,"Works great on Nexus 7 I like the Holo theme used by the app.  The columns look great on my tablet.  A feature request to the dev would be to add columns for each of my lists.  Apart from all that, here's the main inconvenience: Even after today's speed improvement update where the dev gets updates in 3-5 seconds, it's still taking about a minute or 2 for my updates to appear.  And I also need to update manually every time enough though I have set it otherwise."
com.simplemobiletools.gallery,50.5,1,22,My phone didn't come with a gallery app. I tried Simple Gallery but it was too slow and you have to always pull down to refresh. I have too many folders to have to scroll all the way up to pull down all the time to see the new screenshots or new photos in the camera folder. It takes way to long to load the folders at startup as well.
com.simplemobiletools.calendar,50.25,3,13,"I have loved this calendar due to low/no permissions, but I have NOT been getting any reminders that I've set for calendar events. This has been going on for some time. Occasionally I got reminders to work but recently I've seen nothing for well  over a month. WTH?!"
com.simplemobiletools.gallery,50.0,3,4,"It is promising. One of the best. Many features that make it very usable and common sense. But there are glitches with zooming and swiping between images that makes it unusable for me and I will move onto another app, even I will pay for it. Zooming in was causing the app to zoom out to default automatically, and after today's update it's even worse - I can't even zoom in unless I wait for a second or two. If I try sooner, heavy glitches start to happen when I try to swipe to see the next images. I had high hopes for today's update (Aug 2018). Also an option to open the app in a specified folder is a must. A paid app with similar (and more) settings is much more smooth. I'd pay a couple or three bucks for bug-free version of this app anyway. But I'm tired of searching for the best gallery app (or waiting for the bug free one) and will buy the other one, I'm sorry. Zooming and switching between images is too critical function for any gallery."
com.simplemobiletools.gallery,50.0,1,56,"The app worked great at first, but I'm facing constant issues with it. It constantly crashes, doesn't delete or move files right away (takes me at least 3 tries), and renaming it does not work. I can't even trim a video without it saying I can't because it ""not support this video""? Honestly a really buggy app. It has potential, but it currently sucks and crashes when I just try to scroll through my gallery."
com.simplemobiletools.gallery,49.75,1,11,"I would rate 0 if i could due to the headache it gave me. 1) when i uncheck the keep last unmodified version of the photo, it means i don't want to keep it. Stupid app doesn't change anything by ch checking or unchecking a field. 2) this version is no longer maintenaned now i need to pay for it really!!!!. Byebye lame app."
com.simplemobiletools.calendar,49.5,2,2,"It used to work great until the latest string of updates (or should I say screw ups). Now the month view rarely works - it's blank most of the time.  And day/week views over write screen views if the month or year often.  Something really wrong, otherwise it was a great app. Tge widget works ok though..."
com.simplemobiletools.calendar,49.5,3,14,"It's alright. It's functional as a calendar. Setting reminders is difficult because it can't be done during the event. I can't figure out how to change the time zone set which is now a major issue for me. It's simple, yes. But frustrating to figure out. I'm considering getting a different app."
com.simplemobiletools.calendar,49.5,3,6,"Nice and simple. I need it to sync with Google, which it does, but when I add an event here it doesn't show up on my Google calendar...so I'm not sure how often the 2way sync occurs. I'll use something else if I can't get that to sync immediately."
com.simplemobiletools.gallery,49.25,2,1,"I really liked this as my main gallery app, until I found out that renaming any picture or video from within the gallery completely removes them. EDIT: internal storage, in DCIM/Camera/ folder or any other folder I try this in. Can reproduce with every file I try this with. File manager app confirms the file count in the folder decreases and rebooting doesn't change anything, so it doesn't seem to be a media scanning issue. All this on official Oreo on OP5T"
org.mariotaku.twidere,49.25,3,5,"Description needs to be changed. Claims no ads, but putting those 'premium features' for free (promotions reward) requires ads, therefore that description is misleading. At least there's an opt-out option. This is/was open source, and when I first downloaded a year ago it didn't contain ads, but about a month ago they now offer us to have the premium features for free, but to do so it requires ads (unless you're willing to pay to remove them). Honestly, though, I don't feel I need these features, and given the choice to opt out, if you don't need them, don't opt in as that will bring you ads, which is contrary to its original mission of a Twitter client without ads. I don't know if I can trust them. I mean, what are they thinking!? Also, with that update, that app is actually slower than it is before!!!  Again, I'm still using it since I can't think of another Twitter app that is as open-source, free and with truly no ads because putting the 'promotions reward' (for the additional features) upset me because that's going to bring ads. But then again, if there's no need for these features like me, don't accept the promotions reward and you'll still have an ad-free Twidere.  Star deduction overview -1 for the 'promotions reward' that adds features for free at the expense of ads, which is contrary to Twidere's developer's promise of 'no ads' (questioning can any developer be trusted?) -1 for worse performance than before 'promotions reward' and associated ads were added to the app code"
com.simplemobiletools.gallery,49.0,3,0,"This used to be my favorite photo gallery. But recently not all the folders show up. I can find them in the Google photos in the on device section, and I can find them in my files. But for some reason they won't show up on this app anymore"
com.battlelancer.seriesguide,49.0,2,4,Previous update erased all my shows. I had a lot of shows too. Plus progress in most of them marked. Now I don't even want to go through the hassle of adding them one by one again and marking episodes as watched. The supposed weekly backup file didn't even work when I tried to use it. The menu said no compatible backup file exists (or something like that). It really annoyed me.
com.simplemobiletools.calendar,48.75,1,7,"I was really excited for this, but when used CalDav to sync to my google calendar it brought up every appointment for every year on the date. So for example, if in Dec 3 2016 I had an appointment it showed up on Dec 3, 2017. Considering how many years I've uses google calendar that was a lot of appointments. It made it unusable."
com.simplemobiletools.calendar,48.75,3,3,"I really like the look of this app and I wanted to use it. Unfortunately, I'm not receiving reminders/notifications for imported events, only newly created ones. It's a shame because I rather liked this app, but I can't use it unless I recreate all my existing events."
com.simplemobiletools.gallery,48.75,1,11,"the app would compose a complete photo to my phone's background. it would ""simply"" scroll the picture as i paned through the pages of apps. Now it wants me to crop the photos into a small box 😡. Why has this changed? Most of my photos i take are HD and dont want to crop my pictures. Why has this changed since i got it?"
com.simplemobiletools.gallery,48.5,2,2,"The settings menu is difficult to use as it is not sub menu but all options on 1 screen. The image does not zoom to actual size by double tapping, it only zooms to fit screen."
org.mariotaku.twidere,48.07843137254902,2,0,"I had to uninstall and reinstall after updating to Android Lollipop Now the transparent theme doesn't work at all. That set this app apart from all others and the main reason why I started using it again. Now it's just like all other apps. Hopefully you'll activate that transparent theme again. If not, take it out of the theme options since it's misleading."
com.simplemobiletools.calendar,48.0,2,4,"For a 2nd time in few weeks Add event button (""+"" button) don't work. Can't add any new events. I'm using Android 7.0. Goodbye and uninstall."
com.simplemobiletools.gallery,46.75,1,11,"I like almost everything about this app; yet I have to give it 1 star! Why, when scrolling amongst files, does this FM show you files in (sub)folder(s) that you didn't open & aren't even looking at!? When I want to look at specific files that are in a, specific, folder I don't want to scroll & see files that are unrelated to the subject that I am researching/looking at. It is for this very reason that I put all files in specific folders. Is there a way to turn this off?! I'm about to uninstall."
com.simplemobiletools.gallery,46.75,2,19,"A nice looking app, but it doesn't do the basics very well at all. I mostly use galleries to sort photographs into albums or folders. This one had a lot of trouble moving files from one folder to the other, creating duplicates in the process as if it was copying the files instead of moving them. Also it took an unusually long time to move the files even though they were being moved inside of the same storage device, not from one storage device to the other. These are not large files either."
com.simplemobiletools.calendar,46.5,2,2,"Was the best, prettiest calendar app ever until a new update got rid of the simple dots in the monthly view. Now it reads the full event title. Can't switch it back. Really bothered, as that feature was why I loved the app."
org.mariotaku.twidere,46.40686274509804,3,1,"Okay but Twidere would be great if... 1) I could hide RT's on the timeline — 2) A tweet more than 140 characters (from a tweet shortner) can be shown in full on the timeline — 3) Replies and number of people who favorited/retweeted a tweet were shown when viewing a tweet (view details) — 4) I could get notifications when someone favorited/retweeted my tweets — 5) Tailored trends — 6) GIF support — 7) Twitlonger was an option as a tweet shortener — 8) On the TL as soon as I scroll up, the number of new tweets dynamically decrease — 9) A text preview of a website (if a tweet contains a link to a website) could be shown when viewing a tweet (view details) like on Tweedle"
com.simplemobiletools.calendar,46.0,3,0,Would be better if you change the language on on holidays to English instead of its own language text. Would be better if you could change colors on important dates or different country holidays because it gets confusing when few holidays fall on the same day.
com.simplemobiletools.calendar,46.0,2,0,Could not set time with the dial. Try to move it to a certain hour and it jumps to minutes. Using new samsung J7.
com.simplemobiletools.gallery,46.0,1,0,"So far it's great. I haven't seen ads from it. It solved my problem of not seeing downloaded videos on the gallery because the previous one that I used was like that. the colors can also customized, so that's a plus  -updated- I MOVED SOME PICTURES TO ANOTHER FOLDER AND IT WAS GONE. I DON'T SEE THE PICTURES IN THE ORIGINAL FOLDER ANYMORE NOR THE FOLDER I MOVED IT TO.  THIS IS SO ANNOYING PLEASE TELL ME WHAT TO DO TO RETRIEVE IT."
com.simplemobiletools.gallery,46.0,2,0,Poor performance on Galaxy S5. Slow loading of pics. Some pics only show black screen. Not recommended.
com.battlelancer.seriesguide,45.77450980392157,1,34,"No sync-ing across my two devices. Everything takes forever and fails every other time. Fails to set an episode as ""watched"", fails to add shows to the watchlist... Deplorable, and has been deplorable for years now."
com.simplemobiletools.calendar,45.75,3,23,"Downgraded fromom 5 stars to 3. It has become more complicated and invasive. Used to be simple like a real diary, but now  wants access to contacts etc. And insists on them for regular events like anniversaries. This is why I don't use Google calendar - ot os not only invasive but makes it hard to use as it may not recognize the contact from the noye you type in."
com.simplemobiletools.gallery,45.5,1,38,Been using it for the past year untill it got competent. Now you want to monetize it? No can do! p.s. you had a Donation option. Now you went greedy and want people to buy the app. Then when you saw the backlash from the community you allowed one week of free installation. At this point I am asking the question - how do I know that you are not gonna take our money and change your policy again.
com.simplemobiletools.calendar,45.25,1,37,"You motherf**ers, you prompt me to switch versions. So I do. None of the information transfers over and then you loose everything in your calender!! Next 2 months appointments gone! Birthday reminders gone! Bastards Also, it doesn't help to have to export you data, once you have uninstalled! Still stand by review as transferring should be simpler than this...."
com.simplemobiletools.calendar,45.25,1,1,"Buggy Repeating events, only allows viewing as list (no colored blocks view), paid version not any better!"
com.simplemobiletools.calendar,45.0,3,0,"Can't figure out how to sync with Google Calendar.  Enjoy the customization, but not able to use if I can't store events in cloud on my Google Calendar as a safeguard against a loss or factory reset..."
com.simplemobiletools.gallery,45.0,3,0,"Scrolling is still messed up in 3.2.2 which I installed just now. Thumbnails don't load correctly and, oddly, the list of thumbnails never reaches the bottom. Anyway you can reverse the changes you've made to the scrolling code to what it was before 1-8?"
com.simplemobiletools.gallery,45.0,1,0,Full screen pictures have dark shadows top and bottom in landscape view.. Text information on picture no means of removing text information about image.
com.simplemobiletools.gallery,44.75,1,143,Paid for the Pro version two times. Account is debited but it returns back to the Payment pop-up. I cannot see the app in the Purchased Tab inside the google play store. Kindly resolve this urgently or release the payment. I am still on the free app even if I have been charged two ties.
com.simplemobiletools.gallery,44.5,1,6,"I like this app. I started using this as an alternative of Quickpic. However I found an issue. I created a new folder and then moved all pictures inside another folder. When the folder got empty, the folder disappeared and seems like there is no way to remove it. I will switch to five stars when improving it."
org.mariotaku.twidere,44.31372549019608,3,0,"Looks & works great, with a few kinks. Depending on how important certain features are to you, you may be turned off from Twidere. For the most part, Twidere is an excellent Twitter client. It's fast and looks great. However, there are some features missing/problems that make the app difficult to use e.g. cannot crop/edit images before uploading them, getting slow or no notifications, and the ""quote tweet"" function seems to work differently than on the normal Twitter app. Hope the developer can sort this out."
com.battlelancer.seriesguide,44.24019607843137,2,3,"Has potential. Interface is a little hard to get used to. Search function is a little wonky as if you aren't in the right section to do a ""show"" search it will just tell you not found. I don't even know what list is what or how to switch. It's also hard to figure out how to get to the main menu, or how to even use the list features."
com.battlelancer.seriesguide,44.21078431372549,1,53,"None of the images for shows will load on any connection wifi or mobile data. Tried clearing cache, signing out and back in, rebooting phone, and uninstalling and reinstalling. Nothing is getting images to load. Used to work fine. Please fix."
