app_id,score,star_num,helpful_num,review_content
org.wordpress.android,102.40816326530613,2,0,"Absolutely Awful. As other reviewers have said, the app freezes up whenever I try to insert an image. I have a Samsung Note 10.1 and every attempt has locked my tablet. I attempted an uninstall/reinstall and the same problem occurs. The window also begins cutting off longer posts. The post is still there, but you will need to use your up/down buttons instead of the scroll function to see it. There is also no menu once you get to the post screen. Navigation between dashboard, post, and post options is difficult. I have been frustrated by the last several updates to this app. If you need to only post text, it isn't so bad, hence two stars. Any posts beyond simple, short text should be done online."
org.wordpress.android,101.65816326530611,3,1,"Gallery creation/modification missing, Nexus 4 video upload doesn't work	On the whole, the UI is clear and nicely built, but two basics things I use most are missing/not working: - Creating a gallery necessitates first googling the workaround in their support forums (i.e. (1) attach multiple photos, (2) save as draft; this uploads images and links them to this post, (3) edit post replacing all code with just [gallery]; this uses all linked images (4) publish) - editing a gallery is impossible (just recreate using workaround) - uploading videos on my device doesn't work (invalid file type error), nor does the ""quick video"" function (can not retrieve media)"
org.wordpress.android,101.2091836734694,1,1,"What happened to the full editor??!!! Went to create a blog post today using my WordPress app and discovered that the editor is some weird, useless version of what it was before. I can't do anything in it like I can in the web based editor such as indent, center, size/place images, etc....literally every major function but basic typing is gone. Where did it go and how do I get it back? If this is not fixed I am uninstalling the app as it is totally useless to me without the full version of the editor. As well, the web based editor crashes EVERY SINGLE TIME I do an update to a blog. Makes editing virtually impossible. - - - I received an automated response to this review which said, ""You can switch back to the app's old editor: Go to App Settings in the app and toggle off the 'Show Visual Editor' option. However, some of the features you mentioned (such as indenting or aligning text) weren't part of the old editor, either."" - - - Found the setting. That leaves ONLY the HTML editor and does not fix the problem...at all. And, previously, before this change, the editor in my app and the web based editor were identical in their features."
org.wordpress.android,98.61224489795919,1,20,"For the last God knows how many months I have had no end of problems with this app. From not being able to upload photos, to my site being hidden when it's quite blatantly not, and not being able to start a new post, oy being able go into setting for about 5 seconds be for it puts me back to the main menu. Support advised reinstalling Jetpack, but that's not changed a thing. I'm giving it one last try. I'm not the only one having issues either. There's a few ppl I know who are having problems. No updates fix this."
com.habitrpg.android.habitica,98.55102040816327,2,0,"I seriously don't understand. The basic functions of the app are so janky and broken. In the avatar creation, I had to keep pressing the options I wanted over and over for it to actually work, then when I finished the avatar had options I didn't pick. Every habit defaults to being both positive and negative. I know there has to be some default, but it's kind of weird that if I have a positive habit I have to tap the negative button. Adding tags is really clunky because the tags have to be added to the filter, (I guess it works but it's unintuitive to have to add a tag to the filter instead of just tagging the task itself) but when I add them they don't immediately get added. They disappear and then get added a few minutes later. Half the time it won't let me move around the tasks. Sometimes the FAQ text pops up overlaying whatever screen I'm on. Switching between habits, dailies, to-dos, and rewards is finicky. Sometimes swiping doesn't work, sometimes trading the icon doesn't work. I have to tap things in the equipment menu multiple times for them to work. Same for the avatar menu. With patience all this stuff does eventually work, but it's tedious to just use the app. The app would be 10 times better just by fixing the buggy menus"
org.wordpress.android,96.66326530612244,2,26,"I'd pay good money for a WP mobile editor that actually worked.  This is so broken for image controls (legacy doesn't resize at all, acts like it does... visual eats images and never works.  Beta.. works but for some DUMB reason has stupid 'random!!!' image resize options. Arrgh! ) so now my workflow on mobile is to use this pile of steaming ... to upload images in the broken beta editor... RANDOM resize the images close enough, publish the post but delete it, then log into the browser editor and resize the images correctly in the library then insert into a new post. Broken but at least (FOR NOW UNTIL ITS WRECKED AGAIN) I have a work around."
org.wordpress.android,96.46428571428572,3,39,"The reader I mentioned the reader I meant I'm not able to view my site in-app. I like using this app even when there's issues but I'd love it if the reader returns. I do like the addition of searching for posts via keywords & hope that stays. An improvement would be if the posts related to the keyword(s) weren't in random order by date. Also, I've noticed when I try to visit self-hosted sites it goes to their blog in-app it'd be nice if they were available to view in reader."
org.wordpress.android,95.06122448979593,2,0,"It's good but..... It's good but some more improvements required such as edit post quickly...... I am using wp but when I trying to edit previous post,option shows but not edit another problem is setting, view site,user options not working  and site stats shows too late please upgrade it's suddenly."
org.wordpress.android,94.06122448979593,3,0,"It's good but..... It's good but some more improvements required such as edit post quickly...... I am using wp but when I trying to edit previous post,option shows but not edit another problem is setting, view site,user options not working  and site stats shows too late please upgrade it's suddenly."
com.habitrpg.android.habitica,93.48469387755102,2,3,"The idea is wonderful. But a lot of tedious mistakes spoil the whole impression. For example, information is slowly updated even within the application, often clicking on a menu item is ignored. If you create a task without a title, but with a list, it will become closed for editing, just delete. Not all things are obvious. I had to read help to solve simple questions. Well, the old-school 8-bit graphics - not everyone likes it."
org.wordpress.android,91.61224489795919,3,0,"Was able to connect to my personally hosted blog. Everything looks pretty good, but the Featured Image setting doesn't work. I add an image from my Media Library, then edit its properties...Check the box for ""Featured Image"" and then leave the box for ""Show in post"" unchecked, but it always just shows the image in the post and refuses to set it as the Featured image, no matter how many times I go back and try to edit it/redo it.   Unfortunately, that was the main function I was hoping to use, so pretty worthless to me."
org.wordpress.android,90.71428571428572,1,8,"This app becomes more and more idiotic. Stats are badly organized, slow and do not give relevant data. Posting and editing tools are worthless. This last stupid update is enough for me. Uninstall. Edit: I used this app for stats, and implementing ""Insights"" was bad! Loading is slow and with the last update you cannot view individual posts. New Wordpress post editor in a browser lacks a lot options, in app even more: options missing concerning pictures, buttons for formatting hidden... 500 limit"
org.wordpress.android,90.38775510204083,3,0,"Gets the basics done I use this on my Galaxy Note Tablet and Galaxy S2 phone. It gets the basics done in a jiffy and I like being able to easily shift between my numerous blogs.  Nothing fancy like ecommerce posts or event posts,  but the browser interface has become more usable for those features on the go.  I would suggest the ability to set a featured image though."
org.wordpress.android,89.16326530612245,3,0,"The display is awful. When I try viewing my site by the function ""View Site"", it displays only a quarter of the screen, which is very narrow and hard to follow the whole post. The remained screen contains my blog name's, the ""sign out"" button and that's it. Please kindly fix it by either try make the display as fully as when browsing on the computer or widen the screen of post in ""View site"" function."
org.wordpress.android,88.21428571428572,2,2,"doesn't integrate I'm new to blog. but I can't sit in front of computer and do all blogging all the time. that's why I'm installing this.  But between Wp mobile and site doesn't integrate so well.  I lost my drafted post because the site save the previous work.  so I have to rewrite my post on site once again.  what a waste! and another things please make the wp mobile menus exactly like the desktop menu. Such as caption of images should be centered, right? But there is no such option on wp mobile. Pls fix. TY"
org.wordpress.android,87.73979591836735,1,1,"Inferior in every possible way to using the online editor. This app doesn't allow you to link to your own earlier posts, crashes often, can sometimes delet your whole draft even unsave a previously update and saved page, and has issues previewing images. It also cannot pull the most recent version of you updates which you created with the web editor. Woe be unto you if you mak long pots, because after a certain size copy/paste stop working and the editor gets so slow you have to wait for the displayed text to catch up to you. What it does do well is present your stats page, manage the site permissions and let you get a rough draft started. Though it has so many problems I'm just using the MS Office apps for my rough drafts and then copy/pasting into the web interface. I'll probably uninstall this soon because it is basically horrible."
org.wordpress.android,86.26530612244898,1,0,"Ugh. Every 'update' frustrates me to no end. I have things working as they should... then an update like the latest wrecks everything.  Content in limbo. Endless upload errors. Takes forever to post. And... ugh... what happened to my custom image resize controll'? Once upon a time this app worked beautifully and did what it should... you see... people posting from their phones are ON THE GO! I just want to post quickly with no hassle- the control needed but not clutter. Many times its mobile data, in a remote location. The app used to be lean and mean and do the job perfectly. Now its like it's a mini desktop app that's bogged down with junk. What used to take seconds... select some pics on phone ... share to WP app... add text hit upload and DONE... is now futz with this and that ... fight the awful quirks ...hit post and wait wait wait...error. error.  Wrangle things back to where they work again....then get blitzed by the next update"
org.wordpress.android,86.26530612244898,1,0,"Always an issue with WordPress.. I put images in my post. The cursor is blinking on an empty line in between two pictures. I want my cursor control. I press on the empty line. Image settings? No thanks, just want my keyboard back. I hit the Menu button. Nothing. There is no keyboard available to hit backspace. Must use dedicated back button which does not perform desired function. Post is not formatted properly. Restructuring the post is not user friendly. Does WordPress really want a user friendly gui? I hope. Also, I cannot scroll up or"
org.wordpress.android,85.98979591836735,3,2,"Has bugs, but works, sometimes. Reader layout changes aside, which are annoying, the reader itself is auto refreshing now, but it's also not showing posts like it should. I'm seeing blog I follow not showing in my followed sites list, but showing by tag. Please keep working to fix this."
org.wordpress.android,85.04081632653062,1,0,"Just hate it... Not intuitive enough, I made couple of ""mistakes"" that got me headaches. First one, I started a post, and I wanted to save it, so I pressed the arrow in the up corner to acces next options, but that icon is a ""paper airplane"" that publish the post without even ask! Alright, first use... I search for something like post adjustments (oh, they were in the footer!), and changed the post to local draft. But it NEVER went to draft again in the blog!. Worst than that, I continued editing it, and the next time I accessed it, a message appeared, something like ""the post is not updated, do you want to?"" and I thought of course, upload the changes, but what it did was download the first draft (the published one) overwriting the last one so I completely lost ALL of my work. ""Well, let's see the revisions..."" but there's NOTHING like that. On top of all that, I searched the internet for help, and the only possible solution needed my device rooted before all this, and search some hidden directories, but it comes to happen that there are lots of people who doesn't even know what is to root an android device. ABSOLUTELY AWFUL!!!"
com.habitrpg.android.habitica,83.59183673469387,3,0,"Wonderful potential and with excellent content but not very well executed. UI poor & buggy; connectivity & state-saving bugs; unintuitive & hazy. However, still a tremendous tool with (I don't use this term lightly) life-changing potential despite! I feel as though the gamification aspect is tangential but foundational to the system design. If the user relies on the superficial static pixel-art RPG as the primary mechanic incentivizing their real-world habits, tasks & challenges, they'll plateau real fast, as there isn't much substance to the 'game' side. The social/game features (custom avatars &c.) are steeply ramped to try to drive pay-for-play schemes, so the appeal to some of a casual showoff/hangout sort of play are curtailed. Some of the user-contributed content (mostly in Challenges but also in general chatpost/Tavern) is excellent; imagine self-help style microlessons but from evidence-based and therapeutically-sound sources, as well as plenty of great personal strategic content and tips from a range of people suffering from a variety of impediments to routine/studying/self-care/productivity/etc. sharing what's worked for them. Incredible, and there's also arts exposure, bookclubbing, hobbyisting, and more being done through the system as well. Bottom line is same as the top: This has awesome potential to (actually) help people improve their lives but the system isn't designed very well and on top of that the app isn't up to professional standards.  Don't have it? Get it, and start it. Try it for a couple weeks if you can. Keep reading..."
org.wordpress.android,83.41836734693877,3,26,"Not giving five stars. You've still got bugs. In 'My Profile' section, I can't correct notification settings as, half of the blogs I follow don't show up. I have to go to my PC & do it from there. Next, the news feed isn't complete. It will show me some new posts then, it jumps to three days later. Next, when I try to upload pix and make a post, WHY is there all of this extra HTML nonsense? Next, I changed my profile icon on the PC (not site icon). Why doesn't it show up here?"
org.wordpress.android,82.97448979591837,1,75,"This latest version no longer lets me share an article from a web browser into a new post. It always gives me a blank post where, before, it set the post title to the article title and placed a link to the article in the body of the post. This app is pretty useless to me until it's fixed."
com.habitrpg.android.habitica,82.60204081632654,1,2,"Updated review: I have used this app for half a year, against my better judgement.  I have sent eighteen bug reports to the devs.  Little.  I could easily send another twenty more, but it isn't worth the time.  This is simply the most bugged piece of software I have ever used.  The avatars are hideous.  The only good thing that this app has going for it is the clean user interface, and a clever separation of the to-do list into three sections.  It is missing some pretty basic to-do list functionality.  The game loads slowly, and doesn't work without an internet connection.  Some of the bugs I've experienced: Reminders pop up on random days, no matter how many times I readjust their settings. Constantly having trouble connecting to the servers. Visual bugs: shows one item, but you get some other item.  Newly equipped main weapon won't show on avatar until app restarted. Progress bars for quests spaz out every time you open the page. Keyboards won't go away once they pop up. And the list goes on and on..."
org.wordpress.android,82.11734693877551,1,3,"Blacklisted me? I tried logging into my WP site, once, using this app while on my home wifi but it couldn't connect. Now my home network is not allowed to load the page at all, from any browser from any device. The server doesn't respond to my IPs request to view the page. I can only load the site using other networks so I have to go to a friend's place or public wifi. I tried using the app to log on using my mobile data and now my mobile IP is blocked too. Very troublesome. I've contacted support."
org.wordpress.android,82.06632653061224,3,1,"Please add this FEATUREE As far is look good but is it possible to edit our posting which was very old post ? For example I can edit my recent post on ""post menu"" but how about post in 2013 or later?  Please add feature : search post that we have posted and a simple feature to edit it...  just one more.  In my top post and pages if we click it we can't edit it but just open it via site.  I just wanna edit pleaseeee"
org.wordpress.android,80.61734693877551,2,1,"Very unstable on Asus Tablet Adding photos via the camera very often crashes the app, which then of course loses everything you've written. If you want to use it I suggest saving every sentence unless you really enjoy retyping. Annoyingly this also closes the post, so you have to constantly go back into edit mode. Thank goodness I have the keyboard dock. Also, adding photos does work, and it lets you set alignment, but it doesn't seem to be able to properly type text to flow around those images, so using Alignment None is really the only option."
org.wordpress.android,80.59183673469389,3,0,Few important options are missing 1. No option to set the main thing of the post - - featured image 😐  2. Not all options of editor are present.. Atleast first 2 lines of editing tools should be there.  3. Open the image upload doesn't comes as it shows the broken image... Please fixx  these issues 😁😁
org.wordpress.android,79.89285714285715,2,3,"Can't log out ... I am using the app on my Samsung Galaxy 10.1 Tab, I want it to access more than one of the blogs I manage. I got the first blog up, ran a test post, great, went to log out ... can't get it done. The only log out is in the dashboard that I can find, every time I try to get the pull down menu for the log-out I get a screen refresh, meaning I can not get logged out. Without being able to log out of one blog I can't get the other on. Any hints on getting the log out to work?  Other than that it appears to work well, with my first test post that is. I just want to use it for multiple Wordpress blogs."
org.wordpress.android,79.87244897959184,2,47,"The app regularly crashes as I type. It freezes and grinds to a crawl just as often. The app fails to recognize letters as I type them and it deletes spaces after words. A solution is to work in html mode. It appears that these bugs are only an issue when you have images display while editing a post. The more images, the worse the problem. It seems unbelievable that WordPress, with its QA resources, can't fix these issues."
org.wordpress.android,79.16836734693877,1,1,"Too much for too little. I have several sites that run WordPress and finally getting around to reviewing this WordPress app.   To sum it up, it really isn't all that great. The dashboard within WordPress by default allows galleries and custom posts. All this app does is allows you to write a blog and add a photo or video. There is no setting featured image, adding a gallery and unless you modify the dimensions of the photo you insert, it will maintain the full size. Just log into WordPress via the Web and do your stuff there."
org.wordpress.android,78.71938775510205,2,13,"UPDATE: I'd expected this robo response, because it's the only one given in this reviews section... ""call us"".  No offense but that's the *laziest* way to handle common recurring tech issues... you (the user) do something.    Here's a tip:  put in your software an error tracking feature that uploads ""cannot post"" and ""generic"" errors and other similar ""cannot do that.. failed"" errors to you and YOU FIGURE IT OUT.  I can tell this software is not robustly developed and tested.  Another alternative would be for you to give meaningful diagnostic answers so we can all benefit from solutions found and discussed here.  Terrible support model going on here.   Original review:  Absolutely WORTHLESS and UNRELIABLE.  This WP app feels like an Alpha version that hasn't been tested.  Does NOT handle SHARING well if at all.  Too many bugs and failures to list.  Using Galaxy Note 8 w latest Androidd. Sad.  This is late May 2019."
org.wordpress.android,78.19387755102042,1,2,"Hard to believe this is the official app I just used this to perform a relatively simple task - edit a post and upload some images. The post editor showed all the markup for links, formatting etc, which looks messy and is hard to navigate. Worse still, I wanted to upload more than one image, which I wasn't given the option of. I had to upload each one separately and re-find the folder they were stored in each time, which is time consuming and tedious. The mobile website is flawed, but much better than this so I'll go back to that."
org.wordpress.android,78.19387755102042,1,2,"Are you kidding me !? Tbh the app looks great ... Alot of options , nice UI ...  But the problem is  , "" I can't upload any posts to my wordpress site with this app "" .... Gosh !!!! U guys kidding me ?  When I try to post something it shows ""Uploading "" for around 50 seconds and after that it always shows. "" post upload failed : An error occured while uploading the post ""  Even if the post contain just a heading and 3 lines of content ( no media files ) the result is same.  For gods sake , plz fix this bug ASAP."
org.wordpress.android,77.72448979591837,1,54,"This app feels like it just keeps getting worse. If I start a post on mobile, it keeps default saving to local which then creates post conflicts pretty much daily. I have comments and pingbacks enabled, but if I start a new post on my phone, they're disabled for that post...and those options can't be accessed via mobile so I have to use my browser to go to my post and manually set those options to enabled for the new post. It's so broken that it's become mostly useless for me to even use."
org.wordpress.android,77.52040816326532,1,14,"App loses posts-no restore option Warning! Don't use this app to write your posts. Safer to write them elsewhere and then copy paste and upload, which essentially you could do using just the website so it renders the app pretty useless. I have lost hours of work on a blog post, all my text from the post disappeared (not sure what I pressed) then I pressed the back button on my tablet and the app saved my new (blank) post. No option to restore a previous version as all my work was done offline as local draft. Not safe to work on this alone!"
org.wordpress.android,77.16836734693878,3,1,It's good but Not good 1. Don't have a engine search for post by name or month 2. Show text and page code together when I try to edit old post 3. I can't upload pictures from app for a page that I get permission to do it 4. Can't access same options that I get from WordPress page
org.wordpress.android,77.14795918367348,1,37,Terrible. Keeps coming up with couldnt sink doesnt show me any of my blogs. cant go on setting cant post nothing the only thing that works is view my site. It worked the first day i downloaded the app then i did some work to my site put some posts on etc and after that the app just went terribly wrong. whoever runs this app seriously need to fix it coz its just a joke. if i want to blog when im out and dont have a laptop with me i cant coz this app dont work. Sort this App out now!!!
org.wordpress.android,76.6938775510204,2,0,"Flawed update. Downgraded for now. Very slow to load tabs, and switch between my site, reader and settings. Sometimes it just fails to respond and stays where it is. (All this on a good internet connection that loads everything well in another web browser app). It ultimately just refused to let me go back to 'view site'. Please fix. Reverted to v4.0, which doesn't look as nice but does the work."
org.wordpress.android,76.6938775510204,2,0,Decent but not very functional! I find myself having to do everything from my PC rather than here. The app has no function to edit blog settings like Dashboard and posting on this app leaves a lot to be desired. It has little to no support for drafting and I cannot insert images and properly edit their positions within the text. Overall the app needs some major updates.
com.habitrpg.android.habitica,76.44897959183673,2,0,"Great app based on features, AWFUL due to bugs! Still using it daily, after restarting it several times, but the bugs are a huge drawback!  Will change the review once I will be able to rearrange the tasks without having them moved back were they  were (or placed somewhere in-between), when it wouldn't crash when I set a notification on a task, when the party tabs don't appear on tasks view, and when the animals appear in the app when they are found, not hours later (refresh + app restart = no use in this case)."
com.habitrpg.android.habitica,75.88265306122449,3,25,"Decent app, but would be so much better if you could set the worth of your tasks. Some tasks are simple, like 'drink more water', others like 'save $2000'. Theres nothing but a crude difficulty rating to differentiate tasks. We cam create rewards and their worth, why wouldnt we have control of the amount of points for the tasks??"
org.wordpress.android,75.46938775510205,2,0,"Samsung Galaxy S2 Frustrating that I can't search for new blogs by keyword. Unclear if 'remove blog' means removing it from just the app, or from Wordpress altogether. No option to 'log out' so am considering removing app. Not yet used it to edit/post on my blog."
org.wordpress.android,75.2704081632653,1,5,"I AM SO SORRY I EVER INSTALLED IT. This app is malfunctioning in several ways, relating to strange displays of blog text. Once OVERLAPPING so the post displayed UNDER or OVER the photo of prior post. The next time, yesterday, so the text displayed WAY OUT TO THE RIGHT. Reader has to swipe far, far to the keft to view it. What a disaster for a writer trying to create a following of readers."
org.wordpress.android,74.54591836734694,2,11,"Make new posts but... ...just don't try to edit existing ones. App will embed format code into the text and render it garbage. You'll have to go in through WordPress and spend a lot of time deleting out all the crap. Fix THAT, WP and I'll give you 5 stars. Until then, I wont use the app."
org.wordpress.android,74.5204081632653,1,2,"Garbage I just wrote a whole article, the button for inserting images did not respond. If I touched the outside of the text box, I couldn't scroll back down to continue my article, no scroll bar for text box. When I went to preview the article, it appeared as if it had posted it instead. So I pressed the back button to get back and edit, suddenly there was my home screen. I went back to the app and everything was gone"
org.wordpress.android,74.46938775510205,3,0,"There should be a way to manage saved posts (sort them, put into collections, etc.). Moreover, the number of saved posts shouldn't be limited. Actually the old ones don't get unsaved (when I view them on browser, then choose ""View in Reader"", the posts are still marked as ""Saved"") but they are not displayed in Saved posts so I can't access them offline (which is the reason I use the save function). And when visiting someone's blog, I prefer seeing an outline of their posts, which can help me access ANY post of that person, over an incomplete list of posts sorted chronically which doesn't display all of their posts (some of them are only accessible on the app through browser, so what's the point of using the app over browser?)"
org.wordpress.android,74.29591836734694,1,6,"This has been a disaster ever since Gutenberg came out! Even with the recent updates, stats still don't work and seems to think I don't have jetpack installed. I can't view my posts in the app let alone edit them, and ""schedule"" posts hasn't worked for months. Also, wjen I try to log into admin from the app to try and work out what's going on, if claims my username and password are incorrect. WordPress is becoming less and less user friendly with each update!"
org.wordpress.android,74.27040816326532,1,1,"Numerous Issues App lacks a lot of basics when trying to write a post (font alignment options and such) which is annoying. Push notifications have stopped working, even though I have them enabled in the settings. The app does not sync with anything done on another device (whether a pc or another mobile device) so I can't draft a post on my phone then do final editing and uploading on the computer or vice versea etc. So many little issues add up to an app that is a hassle to use rather than the convenience it should be."
org.wordpress.android,74.24489795918367,2,0,"Doesn't post a new blog if I clear the 'uploading...' notification The new blog posting process is somehow interrupted and doesn't finish completely if I clear the 'uploading...' notification.  As a user I would assume that such a process should continue in the background.  Next, if I open the app again, it doesn't show any indication of the ongoing process which doesn't give me any kind of update (of whether the new blog got completely/half way uploaded/or cancelled).  To check this, if I manually click the 'refresh' icon on top-right corner, it gives a warning message which is really doesn't help the user what his/her action should be."
org.wordpress.android,73.79591836734694,1,4,"This app screews up everything you already have made. If you have used/or are using the web part of wordpress and combines it with this app...it screews up everything. Ex; if you have set NO IMAGE BORDER on your images, and edit the post in this app, it adds borders on all img. If you have set FULL SIZE on images in the web edit and the uses this app, it resizes ALL images to very small when you open/edit only one of the posts...it has made my page horrible and made a LOT of extra work afterwords"
org.wordpress.android,73.49489795918367,3,1,"while i like having easier access to posting on my site, it is incredibly difficult to edit once I've posted. when i make a mistake, i have to open up in a search engine and log in just to edit. it shouldn't be that difficult to edit my own work on the site."
org.wordpress.android,73.29591836734694,1,2,"Stopped working Worked fine until the new app and new wordpress update.  My completely updated website,  the most important one, won't connect at all. The only option is to install a 2 year old app that has a 2.5 rating to get the xml-rpc page to work. I have 2 websites on the same host that are hopelessly out of date that both connect to the app, so the host doesn't block anything (I have 2 other services that have phone apps and work fine as well). The problem is either in the app or the site upgrade."
org.wordpress.android,73.2704081632653,2,1,"More frustrating than useful, non-user friendly, glitchy Can't see anything on the page where you type your blog on the app, with the keypad obscuring everything even when I'm not typing. Today (which was also only the second time), when I posted on my blog, WP wouldn't let me reposition images inside the article after adding descriptions to them, both on the app and the website and I had to add an additional note at the beginning of my article explaining the images, compromising its structure. I'm new to WP and intend to write more, so please fix these asap."
org.wordpress.android,73.24489795918367,3,0,"Update made it less useful Version 2.6.1 seems to have fixed the upload error issue. Thanks for the quick response!  I'm still unimpressed with the changes to the interface but I can live with that.  Original review: SGS III with Android 4.3. Uploading a post from my phone since the update results in an error notification 80% of the time. And yes I am logged in to my Wordpress account,  Also, the new interface requires more steps just to send a simple post as the post settings have been moved to a separate page for no apparent reason."
